KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
4583.01|9007151|14.000|253.8224142|0.0150221|330.906041360|0.006806162|673.334318|255.03045|0.024381|0.002620|+0.004399|-0.000840|2.05|0.34|+0.52|-0.15|0.0050|0.2318|+0.4585|-0.0050|89.95|3.84570|0.62702|5461|155.5|171|-140|4.589|0.0935|0.030|-0.157|0.838|0.091|0.095|-0.087|0.769|0.127|0.197|-0.057|0|0|0.8830|225|739.8|146.2|7.3|19.04456|45.37477|0.4314|0.2463|0|0|52.74002|+19.97568|-52.05663|0.60|0.48|-0.13
4584.01|8443265|13.714|132.0846539|0.0045279|0.614701901|0.000003167|4.913430|2.25520|0.010403|0.000852|+0.000973|-0.000731|0.82|0.11|+0.14|-0.08|0.2344|0.2398|+0.2451|-0.2344|87.09|0.94681|0.15531|4954|172.5|189|-156|4.563|0.091|0.061|-0.121|0.699|0.089|0.125|-0.053|0.724|0.095|0.118|-0.071|0|0|0.0126|1656|131.6|16.8|11.2|19.74705|44.49899|0.5525|0.1632|0|0|5.93858|+2.72573|-4.44731|1779.79|1016.34|-505.89
4585.01|9009036|12.227|135.6798030|0.0087339|6.762843765|0.000069478|8.821297|0.53906|0.006955|0.000291|+0.000308|-0.000273|0.88|0.33|+0.56|-0.10|0.1156|0.2164|+0.3173|-0.1155|89.38|5.87161|0.24025|6528|185|158|-212|4.384|0.215|0.062|-0.368|1.177|0.2225|0.279|-0.166|1.155|0.436|0.745|-0.128|0|0|0.0740|1138|56.7|3.8|15.6|19.10291|45.30487|0.2916|0.3115|0|0|0.28392|+0.01735|-0.10993|395.94|783.07|-121.62
4586.01|11506654|12.907|202.3011649|0.0063032|75.212006677|0.000773591|183.078324|55.43369|0.016518|0.000922|+0.001183|-0.000661|1.74|0.42|+0.68|-0.15|0.2458|0.2263|+0.2068|-0.2458|89.95|3.09561|0.21482|6122|166|151|-181|4.487|0.163|0.043|-0.283|1.041|0.142|0.160|-0.124|0.964|0.231|0.377|-0.085|0|0|0.3535|446|320.7|30.9|12.2|19.43451|49.43462|0.3327|0.2966|0|0|20.52078|+6.21342|-8.30161|9.35|10.59|-2.46
4587.01|5687700|13.948|131.8079310|0.0108839|6.362814964|0.000108308|12.864310|1.72785|0.011426|0.000862|+0.001048|-0.000676|1.10|0.26|+0.43|-0.09|0.0680|0.2284|+0.3891|-0.0678|89.95|3.81704|0.35509|5955|168|164|-172|4.534|0.1565|0.031|-0.282|0.972|0.1105|0.103|-0.118|0.883|0.207|0.343|-0.070|0|0|0.0666|956|155.7|20.8|9.2|19.01494|40.95893|0.3408|0.2948|0|0|0.99476|+0.13361|-0.67013|197.84|227.33|-48.68
4588.01|8806985|11.909|135.8080382|0.0073990|7.537381926|0.000080036|14.812843|2.00842|0.006384|0.000357|+0.000242|-0.000472|1.00|0.40|+0.56|-0.23|0.0218|0.2269|+0.4320|-0.0218|89.95|3.91416|0.18946|6483|219.5|178|-261|4.207|0.2375|0.169|-0.306|1.211|0.2445|0.283|-0.206|1.435|0.568|0.803|-0.333|0|0|0.0802|1210|47.9|4.2|13.5|19.10090|45.03804|0.2947|0.3100|0|0|1.08226|+0.14674|-0.43491|506.14|865.81|-252.89
4589.01|10491525|11.846|132.4413631|0.0033593|1.098445288|0.000004447|5.962749|2.50044|0.006417|0.000334|+0.000357|-0.000311|0.87|0.26|+0.35|-0.16|0.3105|0.2251|+0.1396|-0.3105|87.09|1.35497|0.11347|6404|184.5|168|-201|4.240|0.2015|0.176|-0.227|0.988|0.1395|0.168|-0.111|1.248|0.365|0.490|-0.240|0|0|0.0208|2188|47.2|4.2|14.3|19.92707|47.61136|0.2976|0.3045|0|0|3.32384|+1.39383|-1.51570|5418.96|6237.61|-2307.18
4590.01|12204137|13.894|131.9188249|0.0067432|9.540559471|0.000070007|43.541912|4.10181|0.020357|0.001473|+0.001533|-0.001413|1.85|0.36|+0.57|-0.16|0.1581|0.2409|+0.3238|-0.1581|89.95|1.68749|0.16588|5271|158.5|175|-142|4.522|0.1255|0.050|-0.201|0.839|0.086|0.101|-0.071|0.831|0.164|0.257|-0.071|0|0|0.0830|736|511.7|57.8|9.7|19.25805|50.81556|0.5043|0.1988|0|0|17.15664|+1.61622|-10.06649|69.25|66.03|-17.32
4591.01|5389956|13.493|132.6833239|0.0093649|1.809280482|0.000025829|4.775362|1.35731|0.008973|0.000683|+0.000761|-0.000606|0.87|0.21|+0.36|-0.07|0.0665|0.2237|+0.3808|-0.0665|89.38|2.93634|0.37629|5897|175|173|-177|4.531|0.161|0.031|-0.291|0.983|0.114|0.110|-0.118|0.891|0.215|0.360|-0.071|0|0|0.0289|1444|96.5|12.6|9.6|19.90284|40.51479|0.3618|0.2838|0|0|0.62931|+0.35774|-0.57981|1028.71|1247.86|-257.41
4592.01|12108364|14.069|131.6875846|0.0061355|0.705447163|0.000004788|2.658065|0.79807|0.011200|0.000641|+0.000283|-0.000999|1.10|0.27|+0.44|-0.09|0.4590|0.2344|+0.0548|-0.4140|80.21|1.89337|0.22391|5838|180|174|-186|4.529|0.1595|0.030|-0.289|0.992|0.1135|0.112|-0.115|0.897|0.215|0.361|-0.070|0|0|0.0155|1959|143.9|13.7|12.7|19.33186|50.66826|0.3787|0.2752|0|0|0.71388|+0.21434|-0.39591|3481.65|4219.96|-881.71
4593.01|8295671|13.146|132.1219317|0.0016482|0.981402951|0.000002176|12.810706|5.76414|0.012008|0.000873|+0.001021|-0.000724|1.18|0.28|+0.45|-0.10|0.1003|0.2177|+0.3352|-0.1002|89.38|0.58998|0.08842|6038|164.5|147|-182|4.524|0.1605|0.036|-0.285|0.982|0.113|0.100|-0.126|0.898|0.210|0.345|-0.076|0|0|0.0192|1821|162.1|14.7|9.5|19.35735|44.27336|0.3301|0.2984|0|0|41.29352|+130.05928|-17.32971|2602.14|2887.03|-673.05
4594.01|5696918|11.884|132.0151956|0.0031734|0.643000662|0.000002581|5.772523|1.93909|0.008118|0.000601|+0.000585|-0.000617|0.46|0.07|+0.09|-0.04|0.2709|0.2269|+0.1830|-0.2709|87.09|0.83118|0.12426|3903|90|102|-78|4.735|0.08|0.060|-0.1|0.541|0.075|0.100|-0.05|0.523|0.075|0.100|-0.050|0|0|0.0119|1141|77.9|8.9|11.9|19.27159|40.97753|0.4359|0.2865|0|0|8.80099|+2.95640|-6.11869|401.15|229.95|-98.49
4595.01|12265786|13.398|131.7143162|0.0016122|0.597017651|0.000001012|8.325782|4.00671|0.018069|0.003910|+0.006430|-0.001390|1.25|0.12|+0.17|-0.08|0.6533|0.2814|+0.0063|-0.5565|85.37|0.42967|0.11443|4985|143.5|152|-135|4.679|0.0565|0.026|-0.087|0.698|0.0685|0.069|-0.068|0.633|0.065|0.088|-0.041|0|0|0.0123|1577|258.9|25.1|16.2|19.69432|50.97901|0.5292|0.1815|0|0|30.63079|+324.29752|-23.37736|1463.75|677.69|-316.63
4596.01|8487838|12.596|131.7261934|0.0039336|1.061931888|0.000005509|3.991607|1.28122|0.006840|0.000326|+0.000349|-0.000303|0.70|0.17|+0.27|-0.06|0.3903|0.2235|+0.0567|-0.3903|84.22|1.91304|0.12782|5893|166|156|-176|4.505|0.1575|0.037|-0.278|1.033|0.1255|0.127|-0.124|0.941|0.218|0.358|-0.079|0|0|0.0206|1757|54.5|4.3|15.4|19.26388|44.57800|0.3780|0.2762|0|0|1.06686|+0.34244|-0.37816|2252.16|2512.44|-578.14
4597.01|10873178|13.169|134.8158724|0.0069700|4.820235653|0.000053764|16.015825|7.16673|0.010044|0.000775|+0.000569|-0.000980|0.86|0.20|+0.34|-0.06|0.5125|0.2390|+0.0030|-0.4750|88.24|2.00318|0.28172|6021|164|172|-156|4.574|0.154|0.032|-0.276|0.840|0.0805|0.090|-0.071|0.784|0.181|0.311|-0.052|0|0|0.0527|1024|112.8|15.8|9.6|19.75739|48.21300|0.2958|0.3098|0|0|3.34479|+5.98688|-1.53258|260.31|308.04|-56.00
4598.01|5476671|13.015|132.1006113|0.0027462|0.824182017|0.000002872|1.129875|0.55024|0.019417|0.003786|+0.001248|-0.006324|1.88|0.47|+0.77|-0.17|0.9891|0.3146|+0.0014|-0.6278|28.65|2.95335|0.30960|5978|169.5|163|-176|4.508|0.168|0.048|-0.288|0.927|0.1075|0.113|-0.102|0.888|0.223|0.363|-0.082|0|0|0.0168|1917|189.4|8.5|26.4|19.91702|40.66522|0.3235|0.3007|0|0|0.04017|+0.66512|-0.00139|3193.29|3864.36|-858.92
4599.01|7335972|13.526|132.0808661|0.0008496|0.579771034|0.000000592|1.358985|0.55567|0.129370|0.307806|+0.575580|-0.040033|12.06|2.86|+4.89|-0.83|1.0993|0.3168|+0.5911|-0.0425|36.10|1.46237|0.05337|5561|149.5|154|-145|4.561|0.156|0.022|-0.29|0.968|0.083|0.071|-0.095|0.854|0.202|0.346|-0.059|0|0|0.0135|1951|530.7|14.3|35.6|18.73624|42.97576|0.4428|0.2393|0|0|0.14125|+0.23102|-0.01993|3425.06|4118.35|-754.58
4600.01|2694632|10.737|131.8127809|0.0146453|0.922246281|0.000018071|2.061338|0.83380|0.005531|0.000490|+0.000502|-0.000479|0.90|0.33|+0.39|-0.27|0.3446|0.2407|+0.1371|-0.3442|80.21|3.40591|0.49725|5631|178|187|-169|4.114|0.2445|0.265|-0.224|1.046|0.1935|0.266|-0.121|1.485|0.547|0.659|-0.435|0|0|0.0188|2208|36.5|5.6|7.5|19.09156|37.91900|0.4417|0.2424|0|0|0.19481|+0.07880|-0.11416|5614.19|7722.15|-3129.47
4601.01|11153476|12.433|135.4271832|0.0087277|7.940078373|0.000078004|18.047161|2.49689|0.008553|0.000541|+0.000442|-0.000641|0.99|0.30|+0.52|-0.09|0.1563|0.2353|+0.3143|-0.1562|89.38|3.35071|0.21355|6254|172|157|-187|4.418|0.1845|0.055|-0.314|1.075|0.177|0.247|-0.107|1.064|0.327|0.555|-0.098|0|0|0.0800|1006|86.2|9.1|11.2|19.89565|48.70614|0.3175|0.3025|0|0|1.76374|+0.24402|-0.88561|242.18|377.01|-65.38
4602.01|6144039|12.954|132.2830439|0.0070235|2.858558025|0.000025135|9.191241|3.26127|0.008421|0.000565|+0.000488|-0.000642|0.73|0.13|+0.20|-0.06|0.4336|0.2329|+0.0524|-0.4135|87.09|2.16915|0.21686|5496|149|161|-137|4.579|0.104|0.029|-0.179|0.863|0.0895|0.090|-0.089|0.790|0.142|0.224|-0.059|0|0|0.0376|1111|82.9|9.6|10.5|19.81552|41.43341|0.4362|0.2422|0|0|1.79757|+1.27564|-0.68536|360.47|306.11|-81.47
4603.01|8430053|12.365|146.4579470|0.0064017|15.951351514|0.000122104|53.186895|5.86870|0.009468|0.000602|+0.000516|-0.000687|1.25|0.49|+0.80|-0.17|0.0803|0.2251|+0.3700|-0.0803|89.95|2.30566|0.19066|6453|188|153|-223|4.341|0.2165|0.082|-0.351|1.173|0.225|0.284|-0.166|1.211|0.467|0.769|-0.165|0|0|0.1309|866|105.3|11.5|11.5|19.43595|44.44706|0.2996|0.3107|0|0|11.18604|+1.23428|-6.11611|132.82|257.13|-46.73
4604.01|2853889|12.167|145.8463977|0.0053722|24.187647719|0.000184044|12.972520|6.48074|0.830494|0.380004|+0.001852|-0.758156|118.80|47.80|+74.01|-21.58|1.8212|0.7708|+0.1696|-1.3720|81.93|2.65407|0.40104|6437|189.5|154|-225|4.273|0.2315|0.125|-0.338|1.175|0.2315|0.291|-0.172|1.310|0.527|0.816|-0.238|0|0|0.1728|782|194.8|23.3|11.4|19.45009|38.03443|0.3006|0.3102|0|0|0.07059|+12.73066|-0.05397|88.31|167.34|-37.02
4605.01|12458605|12.108|137.8645305|0.0229050|7.785990672|0.000186892|8.006977|3.53289|0.006832|0.000374|+0.000352|-0.000397|0.71|0.18|+0.29|-0.07|0.3839|0.2283|+0.0727|-0.3839|87.09|6.93790|0.63996|6045|160.5|146|-175|4.479|0.169|0.050|-0.288|0.994|0.125|0.133|-0.117|0.954|0.238|0.386|-0.090|0|0|0.0769|939|54.2|5.2|13.0|19.36154|51.38873|0.3421|0.2928|0|0|0.16019|+0.07068|-0.07870|183.92|215.30|-49.79
4606.01|4845862|13.066|132.8079208|0.0089758|2.449288906|0.000028633|6.639497|2.56499|0.009438|0.000697|+0.000878|-0.000516|0.77|0.08|+0.09|-0.07|0.2500|0.2334|+0.2168|-0.2500|87.66|2.76815|0.31785|4840|138|151|-125|4.551|0.0725|0.053|-0.092|0.727|0.078|0.099|-0.057|0.749|0.075|0.081|-0.069|0|0|0.0320|1033|111.7|13.4|10.6|19.64041|39.92036|0.5974|0.1300|0|0|0.92296|+0.35656|-0.55943|269.06|104.55|-69.33
4607.01|11912911|13.657|134.1667053|0.0143239|3.747899500|0.000059590|6.356940|1.90400|0.011672|0.000656|+0.000536|-0.000777|0.99|0.19|+0.31|-0.07|0.4274|0.2318|+0.0566|-0.4070|85.94|4.15387|0.27337|5340|165.5|182|-149|4.591|0.108|0.027|-0.189|0.868|0.0885|0.081|-0.096|0.778|0.150|0.242|-0.058|0|0|0.0449|981|160.8|15.0|12.6|19.39734|50.28468|0.4715|0.2203|0|0|0.34596|+0.20724|-0.09960|218.49|210.95|-51.39
4608.01|7045435|12.682|131.8883799|0.0017426|0.934791259|0.000001965|1.335797|0.15921|0.311804|0.153746|+0.053240|-0.254252|35.85|9.12|+11.92|-6.33|1.2982|0.1564|+0.0502|-0.2625|13.75|4.58647|0.10260|6018|168|170|-166|4.330|0.1945|0.161|-0.228|0.864|0.1005|0.134|-0.067|1.053|0.268|0.350|-0.186|0|0|0.0178|2042|252.0|4.4|75.7|19.67932|42.52332|0.3308|0.2953|0|0|0.05160|+0.00615|-0.02333|4108.03|4044.35|-1617.89
4609.01|2972800|12.327|421.7470378|0.0257706|361.436531020|0.017595049|301.564707|44.75191|0.015211|0.001142|+0.000815|-0.001469|1.56|0.42|+0.61|-0.24|0.2175|0.2214|+0.2253|-0.2175|89.95|9.07952|0.84552|6028|160.5|168|-153|4.398|0.2015|0.139|-0.264|0.802|0.076|0.108|-0.044|0.938|0.255|0.366|-0.144|0|0|0.9233|268|271.9|34.1|10.8|19.11901|38.15164|0.3187|0.2982|0|0|3.97132|+0.58934|-2.22076|1.22|1.41|-0.43
4610.01|8573168|13.223|131.5505173|0.0031271|0.896280933|0.000003294|4.885712|1.89817|0.008915|0.000487|+0.000695|-0.000279|0.81|0.20|+0.33|-0.07|0.2958|0.2230|+0.1503|-0.2958|86.52|1.36327|0.09780|5564|180|190|-170|4.552|0.1525|0.033|-0.272|0.897|0.091|0.096|-0.086|0.830|0.206|0.343|-0.068|0|0|0.0175|1690|94.4|8.3|16.0|19.76728|44.62591|0.4220|0.2518|0|0|2.74633|+1.06699|-1.02536|1929.46|2478.19|-493.03
4611.01|10801249|12.019|131.8169041|0.0102439|1.674946289|0.000014274|3.304784|1.39684|0.005630|0.000249|+0.000180|-0.000318|0.87|0.36|+0.53|-0.20|0.5090|0.3534|+0.4121|-0.2947|81.36|3.43986|0.29750|6319|177|151|-203|4.212|0.2475|0.172|-0.323|1.203|0.2415|0.285|-0.198|1.423|0.591|0.849|-0.333|0|0|0.0294|1939|35.6|2.6|19.0|19.56452|48.12608|0.3136|0.3050|0|0|0.24338|+0.20574|-0.09164|3342.85|6022.99|-1621.63
4612.01|8044600|14.000|134.8888795|0.0134245|4.108398628|0.000060710|8.635819|4.08455|0.017674|0.001195|+0.000994|-0.001396|1.68|0.41|+0.68|-0.13|0.3922|0.2360|+0.0800|-0.3920|87.66|3.42325|0.23522|5737|181|181|-181|4.544|0.158|0.028|-0.288|0.969|0.103|0.099|-0.107|0.872|0.210|0.353|-0.068|0|0|0.0497|1060|366.2|39.9|11.1|19.79347|43.83982|0.3964|0.2662|0|0|0.72181|+0.34140|-0.24972|298.45|368.46|-75.27
4613.01|10220837|12.260|131.5356684|0.0041223|1.962279237|0.000011160|9.099893|2.71652|0.007731|0.000472|+0.000316|-0.000628|0.83|0.21|+0.31|-0.11|0.5032|0.3737|+0.4567|-0.2906|87.09|1.44277|0.14934|5726|161.5|167|-156|4.418|0.1745|0.095|-0.254|0.915|0.0985|0.119|-0.078|0.979|0.245|0.369|-0.121|0|0|0.0298|1448|67.7|6.9|12.3|19.77250|47.20716|0.3994|0.2653|0|0|3.70207|+2.21030|-1.54663|1038.36|1170.16|-324.24
4614.01|7583650|12.476|135.5355332|0.0096924|6.454728705|0.000083493|17.930245|0.08193|0.008080|0.000538|+0.000751|-0.000325|1.22|0.47|+0.70|-0.25|0.0836|0.2239|+0.3643|-0.0835|89.95|2.76427|0.38064|6475|186|160|-212|4.230|0.2315|0.151|-0.312|1.194|0.235|0.285|-0.185|1.388|0.540|0.789|-0.292|0|0|0.0720|1254|76.6|9.0|10.6|18.78206|43.28234|0.2955|0.3098|0|0|2.61734|+0.01196|-2.02726|584.63|1001.08|-265.55
4615.01|9345819|14.446|131.9880007|0.0143786|1.045891212|0.000021816|1.104478|0.53836|0.012898|0.002132|+0.000366|-0.003899|1.52|0.46|+0.76|-0.15|0.9849|0.3432|+0.0000|-0.6863|26.93|3.93809|0.91798|6233|197|179|-215|4.412|0.1805|0.059|-0.302|1.086|0.18|0.246|-0.114|1.076|0.323|0.540|-0.106|0|0|0.0208|1977|103.5|12.3|12.1|19.54761|45.82597|0.3224|0.3033|0|0|0.02330|+0.39750|-0.00185|3614.88|5516.53|-1061.98
4617.01|9701962|12.323|148.6285199|0.0166033|27.478557169|0.000507810|23.122666|9.39673|0.008813|0.000421|+0.000294|-0.000549|1.08|0.33|+0.54|-0.12|0.4261|0.3785|+0.5200|-0.2369|88.81|8.30529|0.42255|6300|177.5|157|-198|4.371|0.1825|0.078|-0.287|1.082|0.175|0.245|-0.105|1.126|0.341|0.555|-0.127|0|0|0.1833|689|88.9|7.5|13.2|19.19581|46.41849|0.3143|0.3061|0|0|0.30973|+0.12587|-0.07830|53.20|77.64|-16.34
4618.01|6685646|12.900|141.9596135|0.0416231|244.866624200|0.015219326|166.412801|57.99501|0.015750|0.001205|+0.001078|-0.001332|1.46|0.34|+0.56|-0.12|0.3872|0.2242|+0.0612|-0.3872|89.95|10.55578|1.80902|5821|155|157|-153|4.554|0.153|0.030|-0.276|0.937|0.1005|0.096|-0.105|0.848|0.197|0.327|-0.066|0|0|0.7506|273|289.5|40.5|9.7|19.33608|42.10574|0.3628|0.2847|0|0|1.45398|+1.52014|-1.35408|1.31|1.49|-0.31
4619.01|7741837|10.111|142.3898606|0.0279764|62.366705761|0.001984070|109.600629|52.31915|0.009059|0.000855|+0.000414|-0.001295|1.88|0.71|+0.85|-0.56|0.1725|0.2368|+0.3013|-0.1722|89.95|4.32181|1.29585|6749|181|144|-218|4.031|0.2385|0.216|-0.261|1.419|0.2825|0.253|-0.312|1.900|0.714|0.860|-0.568|0|0|0.3457|698|95.4|15.6|7.1|19.15985|43.41434|0.2733|0.3172|0|0|6.40311|+15.28300|-3.80551|56.09|72.69|-31.92
4620.01|11137065|12.932|131.5355240|0.0071766|0.933732813|0.000008633|2.473052|0.52456|0.008774|0.000562|+0.000649|-0.000475|0.89|0.29|+0.45|-0.13|0.0850|0.2445|+0.4042|-0.0849|88.24|2.98763|0.22278|5496|185.5|202|-169|4.405|0.2275|0.134|-0.321|0.798|0.1055|0.151|-0.06|0.927|0.306|0.476|-0.137|0|0|0.0173|1775|94.1|9.1|13.5|19.44110|48.77564|0.4315|0.2452|0|0|0.32818|+0.06961|-0.15653|2344.56|3860.14|-841.76
4621.01|11093335|10.131|145.2776483|0.0182142|53.106596844|0.001284921|120.483668|52.85651|0.008618|0.000959|+0.000589|-0.001329|2.20|0.71|+0.65|-0.77|0.5182|0.2563|+0.0450|-0.4675|89.95|2.91374|0.61442|7217|234.5|197|-272|3.893|0.219|0.269|-0.169|1.562|0.3185|0.257|-0.38|2.343|0.758|0.690|-0.827|0|0|0.3212|860|82.4|16.2|7.3|19.73613|48.68135|0.2581|0.3183|0|0|11.73127|+5.14654|-9.02715|129.19|111.92|-82.81
4622.01|11284772|12.288|213.0279881|0.0097421|207.247958830|0.003153822|206.040688|81.68992|0.028131|0.001602|+0.000302|-0.002902|1.93|0.17|+0.14|-0.20|0.6108|0.3578|+0.3200|-0.3955|89.95|6.35487|0.38008|4243|130|126|-134|4.632|0.04|0.056|-0.024|0.617|0.0575|0.058|-0.057|0.629|0.055|0.045|-0.065|0|0|0.5843|194|887.7|80.1|13.9|18.97113|49.01255|0.5065|0.2131|0|0|3.85244|+3.05479|-3.17862|0.34|0.09|-0.10
4623.01|9209183|13.397|173.0531013|0.0344795|186.553474240|0.017619081|102.694055|31.06343|0.016896|0.001274|+0.001012|-0.001536|1.86|0.50|+0.82|-0.18|0.2803|0.2397|+0.1991|-0.2803|89.95|13.56656|1.22378|6187|182|161|-203|4.446|0.177|0.054|-0.3|1.026|0.1515|0.185|-0.118|1.006|0.272|0.445|-0.098|0|0|0.6458|341|334.5|42.3|11.0|19.17085|45.67901|0.3240|0.2999|0|0|0.58869|+0.17807|-0.34417|3.18|4.16|-0.91
4624.01|5955621|11.532|137.3353253|0.0056171|14.080113806|0.000096709|33.159001|5.47602|0.008068|0.000430|+0.000415|-0.000445|0.82|0.20|+0.31|-0.09|0.2664|0.2266|+0.1869|-0.2663|89.38|3.15439|0.16353|6036|157|153|-161|4.449|0.174|0.080|-0.268|0.897|0.103|0.119|-0.087|0.934|0.229|0.351|-0.107|0|0|0.1100|776|76.4|6.6|15.5|19.35177|41.26934|0.3306|0.2964|0|0|3.47896|+0.57453|-1.46276|85.65|93.54|-25.39
4625.01|11519187|13.449|133.8413195|0.0020103|2.440836404|0.000005411|10.878131|5.39521|0.189316|0.301721|+0.445966|-0.157475|14.68|1.46|+1.71|-1.22|1.1473|0.3336|+0.4494|-0.2178|84.22|0.53988|0.13687|4798|172.5|191|-154|4.601|0.0465|0.037|-0.056|0.733|0.075|0.082|-0.068|0.710|0.071|0.083|-0.059|0|0|0.0320|997|665.3|50.0|14.8|19.80393|49.47850|0.6086|0.1218|0|0|4.08736|+10.13600|-3.73784|233.49|107.00|-61.21
4626.01|3539231|13.269|183.0304964|0.0750195|91.956432465|0.007410933|49.753080|22.80079|0.015160|0.001097|+0.001233|-0.000962|1.69|0.44|+0.59|-0.30|0.3967|0.2281|+0.0751|-0.3811|89.38|13.19488|1.84818|5918|167|171|-163|4.349|0.198|0.157|-0.239|0.845|0.0955|0.133|-0.058|1.018|0.269|0.362|-0.177|0|0|0.3771|429|266.3|33.9|11.3|19.32694|38.65137|0.3438|0.2904|0|0|0.27552|+0.25253|-0.26215|8.00|8.48|-3.12
4627.01|6311891|13.214|137.5883590|0.0103536|7.517397452|0.000100981|25.277942|11.93902|0.012301|0.000838|+0.000521|-0.001155|0.96|0.15|+0.24|-0.07|0.0896|0.2275|+0.3655|-0.0895|89.95|2.29144|0.26847|5451|171|187|-155|4.600|0.0885|0.040|-0.137|0.741|0.086|0.114|-0.058|0.714|0.116|0.178|-0.055|0|0|0.0680|779|181.1|20.9|10.5|19.91722|41.63103|0.3537|0.2980|0|0|5.40689|+7.66118|-2.76680|87.11|68.49|-20.99
4628.01|7837733|13.631|132.9051858|0.0075160|3.087236263|0.000026552|8.837921|2.45596|0.009350|0.000526|+0.000492|-0.000559|1.20|0.43|+0.72|-0.14|0.2516|0.2308|+0.2100|-0.2515|88.24|2.61494|0.21484|6418|213.5|175|-252|4.395|0.2015|0.059|-0.344|1.241|0.232|0.251|-0.213|1.171|0.423|0.710|-0.137|0|0|0.0446|1451|101.9|9.5|12.1|19.77790|43.54057|0.3074|0.3106|0|0|1.37015|+0.38075|-0.74373|1046.77|1961.02|-351.44
4629.01|2578017|14.041|131.9018356|0.0008717|0.592562890|0.000000563|1.372560|0.61682|0.291592|0.206962|+0.348510|-0.065415|25.89|6.70|+11.30|-2.10|1.2350|0.2122|+0.3559|-0.0686|25.78|3.09369|0.04272|5735|179.5|190|-169|4.563|0.1615|0.034|-0.289|0.882|0.097|0.108|-0.086|0.813|0.210|0.355|-0.066|0|0|0.0132|1985|2337.3|23.8|91.1|19.46094|37.80782|0.3585|0.2877|0|0|0.13931|+0.12521|-0.02800|3672.61|4963.12|-921.72
4630.01|7834045|13.050|155.5875834|0.0291898|44.701955919|0.001602686|45.452828|2.78606|0.013585|0.000814|+0.000695|-0.000933|1.27|0.35|+0.56|-0.14|0.0790|0.2222|+0.3653|-0.0790|89.95|7.59279|0.93554|5834|162|175|-149|4.483|0.18|0.077|-0.283|0.819|0.088|0.119|-0.057|0.859|0.234|0.375|-0.094|0|0|0.2307|497|220.1|22.0|12.2|19.70649|43.59640|0.3437|0.2908|0|0|0.88897|+0.05449|-0.52725|14.37|19.02|-4.09
4631.01|9602421|11.385|133.4858503|0.0261504|3.556660196|0.000101703|3.553271|1.70222|0.004359|0.000286|+0.000222|-0.000349|0.73|0.29|+0.34|-0.23|0.4385|0.2434|+0.0483|-0.4384|83.08|7.04105|0.99870|6028|166|161|-171|4.044|0.274|0.318|-0.23|0.951|0.1475|0.179|-0.116|1.535|0.601|0.713|-0.489|0|0|0.0449|1555|21.7|2.4|12.1|19.80639|46.21102|0.3241|0.2965|0|0|0.06709|+0.03214|-0.06269|1381.10|1910.37|-809.52
4632.01|6070337|13.830|143.7355591|0.0089996|40.069226545|0.000385360|31.776952|12.78912|0.991194|0.384088|+0.008323|-0.759854|82.48|20.02|+33.23|-6.82|1.9651|0.3797|+0.0096|-0.7498|86.52|3.10290|0.34961|5485|194.5|213|-176|4.575|0.134|0.040|-0.228|0.796|0.096|0.119|-0.073|0.762|0.185|0.307|-0.063|0|0|0.2125|458|967.2|106.8|11.9|19.93421|41.32931|0.4034|0.2647|0|0|0.37807|+0.15216|-0.29231|10.42|13.45|-2.73
4633.01|5954001|12.307|142.6539435|0.0115100|11.693447531|0.000183971|13.622007|2.23086|0.007376|0.000407|+0.000461|-0.000354|1.38|0.53|+0.58|-0.49|0.0506|0.2249|+0.3994|-0.0505|89.95|6.60395|0.36273|5984|175.5|171|-180|3.999|0.265|0.329|-0.201|1.072|0.2255|0.283|-0.168|1.717|0.662|0.714|-0.610|0|0|0.1033|1076|65.0|5.9|13.1|19.31864|41.21441|0.3467|0.2911|0|0|0.34970|+0.05727|-0.13933|317.04|394.32|-200.41
4634.01|8196226|12.250|133.1190000|0.0042936|4.027460551|0.000020933|21.234291|1.45291|0.008869|0.000571|+0.000478|-0.000664|1.01|0.26|+0.40|-0.12|0.0717|0.2312|+0.3908|-0.0717|89.95|1.45866|0.17571|6163|175|162|-188|4.397|0.177|0.084|-0.27|0.987|0.1325|0.151|-0.114|1.042|0.267|0.409|-0.125|0|0|0.0494|1249|92.7|10.0|9.9|20.04331|44.05574|0.3237|0.2992|0|0|11.16627|+0.76403|-7.75460|574.46|661.29|-181.41
