koi,koi.1,rprs,secthresh,maxrad,lhood_heb,pr_heb,lhood_heb_Px2,pr_heb_Px2,lhood_eb,pr_eb,lhood_eb_Px2,pr_eb_Px2,lhood_beb,pr_beb,lhood_beb_Px2,pr_beb_Px2,lhood_boxy,pr_boxy,lhood_long,pr_long,lhood_pl,pr_pl,lhood_tot,fp,FPP,kepid,period,rp,disposition,prob_ontarget,pos_prob_score,not_transitlike,significant_secondary,centroid_offset,ephem_match,MES,exception,has_ttv,n_cands,FPP_max,FPP_std,kepnum
K03345.01,K03345.01,0.014,88.0,1.56,8.869e-06,5.133e-06,0.0012114,1.0582e-05,0.0003563,0.0010302,0.003299,0.000185,0.002764,0.00123,0.003575,0.0010048,0.00313,8.354e-05,0.0,0.0,0.227,0.9965,0.2421,0.218,0.003548,11303322,38.1312831,1.90219235714,CANDIDATE,1.0,0.78,False,False,False,False,10.90574,,False,1,0.00415,0.000401685338432,Kepler-1472 b
K03346.01,K03346.01,0.01,31.0,1.59,2.8364e-08,3.844e-09,0.0005805,6.435e-07,3.1008e-08,1.7446e-08,7.686e-05,5.915e-07,0.004189,0.0003918,0.0006918,4.786e-05,0.00026,1.0335e-06,0.0,0.0,2.095,0.9998,2.126,0.115,0.000442,11241912,14.4273551,1.18750715256,CANDIDATE,1.0,0.99,False,False,False,False,19.251234,,False,1,0.00061,7.64722171772e-05,Kepler-1473 b
K03348.01,K03348.01,0.019,178.0,1.32,4.63e-06,5.761e-06,0.0005501,1.1351e-05,0.0003564,0.002178,0.0013266,0.0002001,0.001347,0.001267,0.001456,0.0008619,0.00412,0.0002588,0.0,0.0,0.1119,0.9952,0.1211,0.213,0.004783,9349757,36.4333452,2.15888582244,CANDIDATE,1.0,0.78,False,False,False,False,13.796883,,False,2,0.00801,0.00126941850204,Kepler-1474 b
K03349.01,K03349.01,0.021,174.0,1.41,1.39271e-06,9.5395e-07,2.544411e-07,2.467545e-09,0.0003066,0.0008571,2.2549e-07,1.00264e-08,2.011e-05,3.174e-05,5.789e-06,2.6344e-06,0.00198,0.00010206,0.0,0.0,0.239,0.9988,0.2404,0.177,0.0009945,8636333,82.177374,2.9242772553,CANDIDATE,1.0,0.31,False,False,False,False,15.57879,,False,1,0.00168,0.000404763922964,Kepler-1475 b
K03352.01,K03352.01,0.016,91.0,1.59,2.159014659e-07,6.5580444e-06,5.61517e-07,2.571483e-07,6.5614e-07,9.5477e-05,1.31609693e-16,3.7512705e-16,6.1757e-07,1.006e-05,2.862400136e-07,2.556000116e-06,0.00597,0.004325,0.0,0.0,0.004882,0.9958,0.01086,0.18,0.00444,8081239,10.35863224,1.67494121794,CANDIDATE,1.0,0.67,False,False,False,False,14.261257,,False,1,0.00463,0.000104136662345,Kepler-1476 b
K03353.01,K03353.01,0.014,107.0,1.53,6.0342e-13,7.362e-14,0.0005023,9.24e-07,3.853537e-12,1.70862e-12,6.108e-05,4.037e-07,0.005084,0.0003194,0.002243,8.316e-05,0.00152,5.694e-06,0.0,0.0,2.576,1.0,2.58,0.115,0.0004093,7091432,11.55530021,1.1846719656,CANDIDATE,1.0,0.33,False,False,False,False,14.825933,,False,1,0.000497,4.85936667113e-05,Kepler-1477 b
K03356.01,K03356.01,0.015,97.0,2.1,1.11230014804e-18,1.54260020005e-18,6.979e-09,1.1991e-10,6.0422742e-07,3.5811572e-06,9.618e-07,7.737e-08,0.0004037,0.0010179,0.00029113,0.0005688,0.00156,7.07e-05,0.0,0.0,0.13,0.9983,0.1323,0.195,0.001661,6368230,26.0840594,1.73055450056,CANDIDATE,1.0,0.74,False,False,False,False,13.186501,,False,1,0.00295,0.000571128512489,Kepler-1478 b
K03363.01,K03363.01,0.017,70.0,0.84,1.100562e-05,4.81151e-07,0.0008071,3.707e-07,0.00297,0.0009838,0.0001736,7.736e-07,0.01429,8.049e-05,0.0007197,2.826e-06,4.2e-06,5.015e-09,0.0,0.0,3.33,0.9988,3.359,0.193,0.0010687,11651712,14.53261362,1.82596944625,CANDIDATE,1.0,1.0,False,False,False,False,24.92643,,False,1,0.00188,0.000521786045978,Kepler-1479 b
K03365.01,K03365.01,0.019,106.0,0.6,6.351e-10,3.111e-11,9.062e-05,5.45e-08,8.08151e-08,1.401499e-08,1.7278e-05,4.608e-08,0.015,0.000115,0.000394,2.501e-06,0.000231,5.941e-07,0.0,0.0,2.706,1.0,2.715,0.164,0.00011798,11455428,22.12679948,1.67406885272,CANDIDATE,1.0,1.0,False,False,False,False,19.691957,,False,1,0.000146,1.45359172015e-05,Kepler-1480 b
K03370.02,K03370.02,0.015,93.0,0.87,4.669e-14,1.4849e-15,0.0009595,1.0095e-06,9.254e-14,1.1755e-14,1.9985e-05,9.024e-08,0.011341,0.00010284,0.0008821,6.383e-06,0.00185,3.37e-06,0.0,0.0,3.47,1.0,3.496,0.113,0.00011375,11657614,5.94220998,1.23003495692,CANDIDATE,1.0,0.95,False,False,False,False,15.790182,,False,2,0.000138,1.50870989775e-05,Kepler-1481 b
K03371.02,K03371.02,0.011,61.0,1.56,1.5918e-07,1.7402e-08,0.02834,2.938e-05,1.2794e-07,9.962e-08,0.01422,0.000166,0.04525,0.002323,0.04229,0.001666,0.00121,4.44e-06,0.0,0.0,2.298,0.996,2.42,0.099,0.004186,11125797,12.25383217,1.01118033294,CANDIDATE,1.0,1.0,False,False,False,False,11.254403,,False,1,0.00437,0.000126947058082,Kepler-1482 b
K03374.01,K03374.01,0.01,44.0,1.77,2.793e-09,1.17e-09,5.783e-06,3.133e-08,0.00041775,0.0008481,0.00011453,3.278e-06,0.00014923,8.712e-05,0.0003671,0.00011897,0.00324,2.23e-05,0.0,0.0,0.4252,0.9989,0.4263,0.167,0.0010799,6705026,9.5085156,1.52227730484,CANDIDATE,1.0,0.67,False,False,False,False,11.958594,,False,2,0.00333,0.000924460497323,Kepler-1483 b
K03379.01,K03379.01,0.021,158.0,1.53,4.9922390002e-21,1.77190700007e-21,8.6439e-10,3.695e-12,1.3718361e-08,2.1774101e-08,3.005e-07,6.452e-09,0.0004727,0.000284,8.307e-05,2.676e-05,0.00184,2.499e-05,0.0,0.0,0.4397,1.0,0.4375,0.217,0.0003359,2995392,30.4549136,2.10676200068,CANDIDATE,1.0,0.56,False,False,False,False,14.515745,,False,1,0.000448,7.31610855882e-05,Kepler-1484 b
K03384.02,K03384.02,0.012,28.0,0.96,4.147e-15,4.028e-15,5.101e-07,5.811e-09,2.6485e-17,9.252e-17,0.00017864721,9.983959e-06,0.0006631,0.0004417,5.327e-06,2.3975e-06,0.00326,0.00015,0.0,0.0,0.1839,0.9991,0.187,0.143,0.000604,8644365,19.9157725,1.470807757,CANDIDATE,1.0,0.95,False,False,False,False,22.658722,,False,2,0.000717,8.55440107651e-05,Kepler-1485 b
K03393.01,K03393.01,0.019,170.0,1.32,2.48565161e-07,4.61860296e-07,3.999488e-06,1.823647e-07,3.13e-05,0.0002478,0.0001140285,2.651973e-05,9.648e-05,0.00015542,0.00012244,5.542e-05,0.00444,0.0004597,0.0,0.0,0.08156,0.999,0.08652,0.207,0.0009451,9085563,54.6495759,2.32049147902,CANDIDATE,1.0,0.73,False,False,False,False,13.149862,,False,1,0.0012,0.000127013953739,Kepler-1486 b
K03398.01,K03398.01,0.012,74.0,0.87,6.869e-10,8.87e-10,1.0449e-07,2.4022e-09,9.0291e-06,5.1529e-05,3.389e-07,3.036e-08,1.4142e-05,1.0414e-05,1.0495e-08,5.336e-09,0.00467,0.0001237,0.0,0.0,0.07424,1.0,0.0778,0.213,0.0001859,3561464,7.31946363,2.12769876591,CANDIDATE,1.0,1.0,False,False,False,False,14.0029955,,False,2,0.000256,3.88514264002e-05,Kepler-1487 b
K03403.01,K03403.01,0.013,54.0,1.47,1.023810671e-24,3.566369183e-24,6.439e-11,1.6037e-12,9.9102e-13,1.73085e-11,1.91600053664e-07,2.67100094952e-08,1.19346031e-05,1.79199345e-05,7.03500003595e-12,5.67000002847e-12,0.00407,0.0007056,0.0,0.0,0.03704,0.999,0.04179,0.192,0.0007235,11754430,39.8189932,1.86271783104,CANDIDATE,1.0,0.5,False,False,False,False,21.501894,,False,2,0.000786,2.87527776436e-05,Kepler-1488 b
K03404.01,K03404.01,0.018,185.0,3.3,1.1068e-09,9.342e-10,4.344e-06,4.934e-08,1.04381e-07,4.70853e-07,6.741e-05,4.598e-06,0.0002193,0.0007382,0.000503,0.0005113,0.00329,0.0002202,0.0,0.0,0.1925,0.9986,0.1961,0.182,0.001476,8409295,82.294751,1.76653956579,CANDIDATE,1.0,0.58,False,False,False,False,11.367336,,False,1,0.00177,0.000150273824142,Kepler-1489 b
K03407.01,K03407.01,0.032,300.0,0.75,5.9726e-05,1.1105e-05,0.00016768,4.595e-07,0.0010855,0.001098,0.0008301,1.6686e-05,0.008463,0.0009173,0.002609,0.00010101,0.00021,3.544e-06,0.0,0.0,0.8696,0.9978,0.8825,0.187,0.002147,7131760,92.4362973,3.03583095751,CANDIDATE,1.0,1.0,False,False,False,False,14.160749,,False,1,0.00306,0.000506601969554,Kepler-1490 b
K03410.01,K03410.01,0.014,103.0,1.56,4.32218e-26,1.94209e-25,4.6562e-11,3.326e-12,2.28433780032e-13,4.76067180062e-12,5.5147e-11,2.3255e-11,9.626e-06,5.1002e-05,1.216113e-06,3.718071e-06,0.0043,0.0007382,0.0,0.0,0.0352,0.999,0.03901,0.158,0.0007929,9285265,16.5861762,1.50984610049,CANDIDATE,1.0,0.56,False,False,False,False,14.081714,,False,2,0.000879,7.11515596768e-05,Kepler-1491 b
K03412.01,K03412.01,0.019,86.0,0.57,1.3392e-14,9.6199e-16,2.2785e-05,2.0999e-08,2.23144e-13,4.8083e-14,6.3128e-09,1.8015e-11,0.0015816,2.915e-05,1.722e-05,1.833e-07,0.00146,5.307e-06,0.0,0.0,3.069,1.0,3.053,0.141,3.462e-05,5780930,16.75255007,1.48760078744,CANDIDATE,1.0,1.0,False,False,False,False,19.602844,,False,1,4.22e-05,7.14559693487e-06,Kepler-1492 b
K03415.01,K03415.01,0.01,38.0,2.55,8.253e-12,1.2507e-12,0.00018659,2.4926e-07,1.47078e-07,9.74923e-08,0.0001796,1.513e-06,0.001876,0.0005993,0.002099,0.0004284,0.000301,1.128e-06,0.0,0.0,1.519,0.999,1.524,0.134,0.0010302,3433668,15.0217983,1.4066889135,CANDIDATE,1.0,0.88,False,False,False,False,11.340703,,False,1,0.00118,0.000108544716848,Kepler-1493 b
K03417.01,K03417.01,0.03,247.0,0.96,3.40789902e-14,4.43393178e-14,2.585e-08,6.2122e-10,0.0004533398164,0.003203275315,1.5412e-06,2.95e-07,0.0011589,0.0003603,0.0003987,5.001e-05,3.52e-05,3.816e-06,0.0,0.0,0.1361,0.9965,0.1383,0.172,0.0036167,7503885,91.080482,3.07181602274,CANDIDATE,1.0,0.87,False,False,False,False,13.779019,,False,1,0.00843,0.00313173455843,Kepler-1494 b
K03418.01,K03418.01,0.026,261.0,1.17,3.2785e-11,6.7977e-11,2.727e-06,1.0681e-07,0.000159626,0.00138923,0.00025127,4.8681e-05,0.0019164,0.00286,0.0011026,0.000565,0.000134,1.881e-05,0.0,0.0,0.09492,0.995,0.09803,0.174,0.004881,3629330,85.273256,2.94292406183,CANDIDATE,1.0,0.94,False,False,False,False,16.064175,,False,1,0.00672,0.00159478629707,Kepler-1495 b
K03428.01,K03428.01,0.016,103.0,0.87,4.6302e-08,2.57792e-08,2.38664e-08,1.71745e-10,3.2667e-05,9.626e-05,7.922e-08,3.141e-09,0.00014559,2.215e-05,1.501e-05,8.332e-07,0.00376,0.0001122,0.0,0.0,0.2713,1.0,0.275,0.209,0.0002316,9027909,64.6588017,2.2210418442,CANDIDATE,1.0,0.7,False,False,False,False,13.571442,,False,1,0.000339,6.51036779982e-05,Kepler-1496 b
K03429.02,K03429.02,0.016,79.0,2.04,1.17600002044e-18,1.04700001906e-18,4.4038e-08,7.235e-10,4.64102675e-16,1.939011039e-15,5.196e-09,4.16e-10,0.00011174,0.00019132,1.2269e-05,1.3333e-05,0.00341,6.778e-05,0.0,0.0,0.1898,1.0,0.1946,0.17,0.0002724,9230021,8.74199772,1.65923864402,CANDIDATE,1.0,0.36,False,False,False,False,15.273942,,False,2,0.000395,9.30760740231e-05,Kepler-1497 b
K03432.01,K03432.01,0.015,116.0,1.05,1.74189e-18,3.95148e-18,5.0977e-07,1.1885e-08,2.0156e-15,1.6169e-14,3.451e-08,4.052e-09,0.0002395,0.0002605,0.0006072,0.0002469,0.000736,0.0001098,0.0,0.0,0.09279,0.9991,0.09536,0.129,0.0006171,8738775,48.051405,1.33308309826,CANDIDATE,1.0,0.86,False,False,False,False,12.811709,,False,1,0.000853,9.95941207546e-05,Kepler-1498 b
K03436.01,K03436.01,0.014,110.0,2.04,3.7275e-15,3.4799e-15,5.924e-06,4.062e-08,3.5061e-14,1.9312e-13,2.931e-06,1.2685e-07,0.0005992,0.0013253,0.0001882,0.0001944,0.00357,0.0002217,0.0,0.0,0.182,0.9982,0.1873,0.118,0.00174,6265665,44.2008,1.19383180039,CANDIDATE,1.0,0.5,False,False,False,False,11.836319,,False,1,0.00212,0.000238653630929,Kepler-1499 b
K03437.01,K03437.01,0.011,51.0,2.88,1.29650094196e-33,4.73000361669e-33,1.9253e-11,6.814e-13,5.287001245e-17,7.920002004e-16,2.7018e-10,5.25e-11,2.3244e-06,2.637e-05,2.171e-07,1.4764e-06,0.00423,0.000425,0.0,0.0,0.07164,0.9999,0.07504,0.118,0.0004528,4645174,15.0330105,1.20310068083,CANDIDATE,1.0,0.33,False,False,False,False,13.714423,,False,2,0.000501,2.85727142568e-05,Kepler-1500 b
K03438.01,K03438.01,0.011,33.0,0.87,6.0078e-07,4.2838e-07,0.00019075,1.3241e-06,3.0674e-05,9.362e-05,0.0005686,1.6531e-05,0.0006176,0.00010196,0.0007663,8.761e-05,0.00368,5.273e-05,0.0,0.0,0.2661,1.0,0.2719,0.17,0.0003544,6599975,14.5564533,1.56175183094,CANDIDATE,1.0,0.88,False,False,False,False,13.207238,,False,1,0.000455,5.79563053803e-05,Kepler-1501 b
K03439.01,K03439.01,0.017,122.0,0.87,7.2299e-06,7.6182e-06,0.00016561,3.0063e-06,0.0009308,0.004473,0.00766,0.0005573,0.001684,0.0012999,0.00023475,0.00011134,0.000475,1.843e-05,0.0,0.0,0.1797,0.9936,0.1933,0.157,0.006469,4282191,41.7083629,3.18107976625,CANDIDATE,1.0,1.0,False,False,False,False,16.05376,,False,1,0.00908,0.00141551286348,Kepler-1502 b
K03443.01,K03443.01,0.028,253.0,0.96,2.2848921e-12,2.1540105e-12,3.754e-07,5.258e-09,7.377e-09,2.3091e-08,0.00017155,8.6836e-06,0.003786,0.003297,0.004542,0.001396,0.000295,3.463e-05,0.0,0.0,0.179,0.9952,0.1878,0.218,0.004737,7288306,96.16987,2.2655324703,CANDIDATE,1.0,0.86,False,False,False,False,17.672123,,False,1,0.00537,0.000436833301539,Kepler-1503 b
K03445.01,K03445.01,0.024,228.0,0.81,1.29945719589e-59,1.68526730485e-58,9.0189e-29,1.92539e-29,5.415133062e-41,4.50939285e-39,6.6983e-24,9.4974e-24,1.3848038e-06,6.2387203e-06,3.72957e-06,5.176e-06,0.0016,0.002497,8.55e-05,0.0001331,0.007807,0.9974,0.009292,0.219,0.002639,11860395,82.304003,2.12769876591,CANDIDATE,1.0,1.0,False,False,False,False,18.202374,,False,1,0.003,0.000251504362675,Kepler-1504 b
K03456.01,K03456.01,0.01,42.0,1.56,5.52309e-11,3.73694e-11,9.625e-05,5.003e-07,1.9045e-09,3.8833e-09,2.39e-05,4.859e-07,0.0009847,0.0012222,0.0002488,0.0001738,0.00238,7.94e-05,0.0,0.0,0.8883,0.9984,0.8857,0.073,0.001477,6364582,30.8609366,0.933430782912,CANDIDATE,1.0,0.91,False,False,False,False,12.7066555,,False,1,0.00164,0.000156776557204,Kepler-1505 b
K03458.01,K03458.01,0.013,104.0,1.92,8.17183000011e-39,6.75871000009e-38,2.43159e-10,1.93041e-11,2.6141500481e-30,9.133090159e-29,1.4029e-18,5.9184e-19,6.5426345e-07,7.3477602e-06,1.4749986e-12,9.835112e-12,0.00403,0.0009475,3.65e-05,8.571e-06,0.02834,0.999,0.03257,0.136,0.0009638,6118370,14.0329154,1.31552674825,CANDIDATE,1.0,0.36,False,False,False,False,10.300934,,False,1,0.00104,4.89212519146e-05,Kepler-1506 b
K03465.01,K03465.01,0.009,51.0,1.2,1.0634e-10,2.1484e-11,0.015415,2.155e-05,9.067e-10,8.689e-10,0.003336,3.031e-05,0.01517,0.001293,0.00708,0.0004284,0.000689,4.841e-06,0.0,0.0,2.111,0.998,2.141,0.058,0.001778,9763612,16.0506213,0.836162061141,CANDIDATE,1.0,0.78,False,False,False,False,11.188839,,False,1,0.00196,0.000101849562264,Kepler-1507 b
K03468.01,K03468.01,0.01,47.0,1.71,5.559119e-30,8.835669e-29,6.408e-12,1.0844e-12,9.6755500219e-13,6.8525300145e-11,5.97886e-07,4.32027e-07,5.9366e-06,0.00023633,1.2592e-05,0.0003562,0.0047,0.002049,0.000101,4.403e-05,0.01369,0.9971,0.01843,0.145,0.002686,5213404,20.7056504,1.33035695695,CANDIDATE,1.0,0.33,False,False,False,False,11.302815,,False,1,0.00296,0.000175321926118,Kepler-1508 b
K03470.02,K03470.02,0.017,107.0,0.9,9.83696e-17,6.90986e-16,5.203e-10,4.479e-11,1.5750463e-10,5.3641567e-09,7.5997e-12,3.3145e-12,2.32e-06,1.828e-06,8.0688e-07,4.804e-07,0.00464,0.001144,0.0,0.0,0.02307,0.999,0.02814,0.2,0.001147,9995771,25.4338197,1.85192231147,CANDIDATE,1.0,0.89,False,False,False,False,13.172546,,False,2,0.00121,3.56058671819e-05,Kepler-1509 b
K03484.01,K03484.01,0.024,293.0,1.56,1.2442e-08,1.3653e-08,4.1343e-07,8.23552e-09,0.00014804,0.0007004,0.001585671,0.0001444786,0.00019147,0.0004298,6.304e-06,4.726e-06,0.00213,0.000161,0.0,0.0,0.2156,0.9986,0.2202,0.133,0.0014403,10881457,84.703921,3.35511662718,CANDIDATE,1.0,0.82,False,False,False,False,15.266708,,False,1,0.00194,0.000304329518048,Kepler-1510 b
K03496.01,K03496.01,0.012,76.0,1.11,4.95400034129e-16,5.59700037663e-16,6.1693e-08,6.293e-10,4.42926e-11,2.50238e-10,0.00090952757,5.0491386e-05,0.00046216,0.00015959,2.427515e-06,6.317502e-07,0.000241,8.194e-06,0.0,0.0,0.1294,1.0,0.1296,0.201,0.00021886,7517261,23.2382792,1.68410105272,CANDIDATE,1.0,0.92,False,False,False,False,15.007392,,False,2,0.000463,0.000135241382556,Kepler-1511 b
K03497.01,K03497.01,0.016,67.0,0.69,1.3978e-07,8.345e-09,0.00054636,4.6578e-07,1.5775e-08,2.949e-09,5.2434e-05,9.749e-08,0.04396,0.001021,0.0014099,2.501e-05,0.0,0.0,0.0,0.0,4.105,0.999,4.137,0.11,0.0010477,8424002,20.35972599,1.17594831343,CANDIDATE,1.0,1.0,False,False,False,False,20.258747,,False,1,0.00121,9.86194143609e-05,Kepler-1512 b
K03678.01,K03678.01,0.08,146.0,0.5,1.398971e-10,8.3637e-11,1.274384e-33,4.279643e-36,3.8963e-09,1.0708e-08,1.0393e-16,2.297e-18,7.288e-05,5.43e-06,2.7762e-14,1.2427e-15,0.0,0.0,0.0,0.0,0.821,1.0,0.8341,0.061,5.44e-06,4150804,160.88465087,8.46194261145,CANDIDATE,1.0,1.0,False,False,False,False,363.86047,,False,1,7.82e-06,1.72339458305e-06,Kepler-1513 b
K03681.01,K03681.01,0.089,211.0,0.5,7.326138e-31,1.8991114e-30,1.2026e-15,2.1036e-17,1.451e-28,1.3682e-27,7.75424e-33,7.598279e-34,2.04009864916e-08,8.72053085072e-09,6.38300000428e-18,1.63440000109e-18,0.000123,4.485e-05,0.0,0.0,0.1887,1.0,0.1991,0.077,4.486e-05,2581316,217.8317626,11.8207667908,CANDIDATE,1.0,1.0,False,False,False,False,310.02628,,False,2,5.41e-05,4.92503807092e-06,Kepler-1514 b
K03683.01,K03683.01,0.062,136.0,0.5,5.0263e-21,7.9635e-20,1.098161998e-50,9.5902497e-52,2.95786e-16,1.88185e-14,6.739e-05,3.438e-05,4.63332975748e-56,4.59363505537e-56,9.265513336e-37,6.9548026598e-37,0.0,0.0,0.0,0.0,0.03814,1.0,0.03817,0.064,3.43800000052e-05,10795103,214.3114164,9.54629257702,CANDIDATE,1.0,1.0,False,False,False,False,304.83878,,False,1,0.000139,4.22306576322e-05,Kepler-1515 b
K03685.02,K03685.02,0.015,28.0,0.5,2.2067343273e-79,1.3565245973e-79,1.1677559e-15,1.3165286e-17,8.95605316003e-56,2.87301731561e-55,7.5325122e-16,4.71752155e-17,9.3270000806e-11,4.783000042e-12,1.40715000267e-21,5.55627001152e-23,0.00146,2.989e-05,0.0,0.0,0.1458,1.0,0.1485,0.194,2.989e-05,8494410,7.25931979,1.74854703318,CANDIDATE,1.0,1.0,False,False,False,False,33.20985,,False,2,3.19e-05,1.57088085693e-06,Kepler-1516 b
K03728.01,K03728.01,0.046,137.0,0.5,0.025081,0.002328,2.32774e-05,4.72403e-08,0.01033,0.004757,0.00581,3.298e-05,0.002419,2.2904e-05,5.69589e-14,3.69006e-16,0.0,0.0,0.0,0.0,2.002,0.9928,2.048,0.07,0.007144,7515679,5.546083665,9.76133060317,CANDIDATE,1.0,1.0,False,False,False,False,208.59868,,False,1,0.0138,0.00344065303879,Kepler-1517 b
K03741.03,K03741.03,0.015,40.0,2.25,0.000690445,7.54477e-06,0.00150754943,5.56175564e-07,0.028857,0.0015054,0.07071005765,9.342007532e-05,0.007297,0.00035657,1.9153e-06,9.202e-08,0.0,0.0,0.0,0.0,6.779,0.9981,6.845,0.165,0.0019625,8780959,5.11177904,3.05382349012,CANDIDATE,1.0,0.44,False,False,False,False,28.577541,,False,4,0.00314,0.000852399391261,Kepler-1518 b
K03762.01,K03762.01,0.071,204.0,0.5,5.82716791e-32,4.37210693e-31,3.19084391846e-68,3.05092227953e-69,2.6979004912e-16,1.3135002599e-14,4.392734614e-63,3.20453325e-63,0.00042891,0.00027395,2.71719e-10,1.81682e-10,0.0,0.0,0.0,0.0,0.07815,1.0,0.08012,0.052,0.00027395,11518142,240.7989397,7.06092407186,CANDIDATE,1.0,0.98,False,False,False,False,162.06445,,False,1,0.000412,0.000123696413763,Kepler-1519 b
K03791.02,K03791.02,0.04,171.0,0.51,2.1607072e-39,1.7838805e-38,1.11197228251e-65,1.12195719849e-66,4.3831225e-21,1.62070858e-19,5.26155e-48,2.68456e-48,1.502146e-22,1.1217815e-22,1.11960641e-21,3.81652281e-22,0.0033,0.002834,0.0,0.0,0.08181,0.997,0.0856,0.051,0.002834,5437945,220.1303357,5.52207182788,CANDIDATE,1.0,1.0,False,False,False,False,61.969276,,False,2,0.00316,0.000216034976592,Kepler-460 c
K03794.01,K03794.01,0.074,215.0,0.5,7.273e-06,5.75e-07,0.003932,6.692e-05,2.1963e-07,3.6813e-08,0.0007502,6.089e-05,1.1223500261e-06,1.6782000402e-08,2.3813e-10,2.43e-12,0.0,0.0,0.0,0.0,1.4,1.0,1.505,0.051,0.00012834,12557548,0.653553572,5.7696054584,CANDIDATE,1.0,1.0,False,False,False,False,156.03561,,False,1,0.000199,4.27797771539e-05,Kepler-1520 b
K03835.01,K03835.01,0.03,119.0,0.5,0.002218,0.00015099,1.85949e-06,1.35458e-09,0.03953,0.007995,4.0351e-05,8.67e-08,0.009608,0.0002888,3.418e-09,4.589e-11,0.0,0.0,0.0,0.0,2.788,0.9916,2.84,0.208,0.008447,2581554,47.14840805,2.49605497907,CANDIDATE,1.0,1.0,False,False,False,False,57.564964,,False,1,0.0104,0.00145289022297,Kepler-1521 b
K03848.01,K03848.01,0.017,28.0,0.5,5.263e-18,1.0318e-20,2.3033e-05,2.454e-09,2.4441e-12,1.7441e-14,0.0014686,6.906e-07,0.04542,7.367e-06,0.0008335,1.1906e-07,0.0,0.0,0.0,0.0,26.06,1.0,26.15,0.175,8.175e-06,12784167,1.847889171,1.72771931361,CANDIDATE,1.0,1.0,False,False,False,False,46.080433,,False,1,1.17e-05,2.38838043685e-06,Kepler-1522 b
K03867.01,K03867.01,0.015,29.0,0.5,1.363e-11,1.143e-14,0.009984,5.368e-07,3.466e-08,8.604e-11,0.08072,2.264e-05,0.06879,1.681e-05,6.765e-06,1.711e-09,0.0,0.0,0.0,0.0,39.18,1.0,38.95,0.168,3.998e-05,9353742,0.93875077,1.57680013095,CANDIDATE,1.0,1.0,False,False,False,False,40.93776,,False,1,5.04e-05,8.53890443142e-06,Kepler-1523 b
K03878.01,K03878.01,0.026,227.0,0.5,3.751e-07,2.607e-05,5.05e-17,2.0398e-17,1.56216e-06,0.00070135,5.308e-14,1.8283e-13,1.33100000021e-10,1.91000000031e-09,1.38500053707e-18,7.26100294586e-18,0.0,0.0,0.0,0.0,0.005045,0.9993,0.004792,0.1,0.00072735,4472818,70.9674603,3.54114850985,CANDIDATE,1.0,1.0,False,False,False,False,38.43696,,False,2,0.00142,0.000430987757625,Kepler-1524 b
K03892.01,K03892.01,0.008,13.0,1.05,2.2693e-11,2.2027e-13,0.00627,1.9302e-06,8.152e-11,3.827e-12,0.001553,3.683e-06,0.004934,2.385e-05,5.989e-06,2.389e-08,0.0,0.0,0.0,0.0,9.463,1.0,9.442,0.082,2.949e-05,11760860,2.416601183,0.905515095947,CANDIDATE,1.0,1.0,False,False,False,False,31.70595,,False,1,4.08e-05,6.02189523508e-06,Kepler-1525 b
K03893.01,K03893.01,0.032,139.0,0.51,1.4417e-08,4.833e-11,0.001654,7.547e-07,8.654e-10,1.0195e-11,3.7329e-06,5.8694e-09,0.03884,3.119e-05,1.979e-05,1.3932e-08,0.0,0.0,0.0,0.0,11.96,1.0,12.14,0.211,3.196e-05,3728432,3.908632005,2.42517530514,CANDIDATE,1.0,1.0,False,False,False,False,33.931755,,False,1,3.96e-05,4.13634299029e-06,Kepler-1526 b
K03901.01,K03901.01,0.033,229.0,0.93,5.338e-08,1.3582e-07,0.00032493,1.7159e-05,8.947e-05,0.0010095,0.0007382,0.0002501,0.0001681,0.0001901,7.099e-07,4.987e-07,0.00315,0.0007541,0.0,0.0,0.2011,0.9978,0.2035,0.065,0.002221,9480535,160.129918,4.76802114285,CANDIDATE,1.0,1.0,False,False,False,False,27.35153,,False,1,0.00307,0.000385499675746,Kepler-1527 b
K03911.01,K03911.01,0.013,36.0,0.5,1.8413e-13,5.511e-16,0.0001842,4.143e-08,2.711e-11,2.995e-13,0.0004014,3.737e-07,0.007522,2.855e-06,0.0008199,2.7092e-07,0.0,0.0,0.0,0.0,14.38,1.0,14.41,0.149,3.54e-06,9761615,1.791110205,1.4587036896,CANDIDATE,1.0,0.95,False,False,False,False,27.558744,,False,1,5.29e-06,9.04937075774e-07,Kepler-1528 b
K03916.01,K03916.01,0.025,108.0,0.66,1.6271e-06,2.943e-08,0.0037611,3.3496e-06,0.00019479,1.9138e-05,0.00036908,2.9136e-06,0.00132,7.427e-06,1.657e-05,1.0184e-07,0.0,0.0,0.0,0.0,3.611,1.0,3.635,0.213,3.296e-05,5784777,5.33905686,2.09640266372,CANDIDATE,1.0,1.0,False,False,False,False,30.60073,,False,1,6.75e-05,1.58024048803e-05,Kepler-1529 b
