,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K06937.01,0.996,4.571e-05,1.2519e-11,0.0,0.2564,4.891e-05,0.02916,1.3001e-05,0.0,0.001182,0.001,48.08,0.213,1.0769e-07,0.0,8.246,0.22981,4.913,0.4167,0.0,8.09,0.0001593,4.333e-11,0.0,0.8938,0.00016908,0.10175,4.543e-05,0.0,0.004126
K06938.01,0.9213,1.4433e-05,9.2568e-10,0.0,0.00026843,1.02149e-06,2.557173e-09,9.79e-10,0.0,1.7057e-05,0.004,16.571,0.07455,8.7361e-06,0.0,0.032488,0.045188,1.451243e-06,0.0001095,0.0,0.08161,0.05805,4.0801e-06,0.0,0.8594,0.0040012,1.785888e-05,3.6944e-06,0.0,0.07865
K06940.01,0.998,2.941e-05,6.035e-14,0.0,1.343,1.2653795e-05,0.1278,1.0171e-05,0.0,0.002619,0.001,111.8,0.111,5.2059e-10,0.0,33.24,0.05948843,14.28,0.25297,0.0,19.16,2.001e-05,4.0945e-14,0.0,0.9114,8.616774e-06,0.08681,6.8777e-06,0.0,0.001779
K06942.01,0.05394,1.76068e-11,5.46204850227e-07,0.0,1.2991e-07,0.0007527,4.1426e-11,1.986111e-05,0.0,0.01341,0.001,0.011508,1.47018e-08,0.00101740890042,0.0,1.0193e-05,1.0149,1.13903e-08,0.1358479,0.0,34.85,1.22763e-09,3.92963290153e-05,0.0,9.165e-06,0.05252,2.9033e-09,0.001390339,0.0,0.9461
K06943.01,0.9903,4.3854e-06,3.6883991e-20,0.0,0.05793,7.1024e-06,0.005062,1.206598e-07,0.0,0.0006156,0.001,20.42,0.009751,1.6066112e-16,0.0,1.499,0.038534,0.6271,0.00394993,0.0,4.091,6.879e-05,5.9001694e-19,0.0,0.9106,0.00011061,0.07951,1.944085e-06,0.0,0.009693
K06944.01,0.996,2.947e-05,7.51804754e-08,0.0,0.2127,1.4644e-05,0.02458,1.4896e-05,0.0,0.0009074,0.001,52.1,0.11224,0.000383302437,0.0,20.45,0.07137,10.99,0.37005,0.0,9.555,0.0001236,3.15901991e-07,0.0,0.8927,6.146e-05,0.10331,6.286e-05,0.0,0.003808
K06945.01,1.0,0.0,3.2043022e-174,0.0,5.31e-268,1.37414137625e-57,2.033668813e-136,1.20799301e-50,4.13e-07,0.0,0.066,inf,0.0,4.8854597e-171,0.0,4.29e-265,9.84630793165e-55,2.131964009e-133,4.17727318e-47,0.00825,0.0,0.0,7.7737325e-168,0.0,1.29e-261,3.31893334514e-51,4.92308399e-130,2.93184244e-44,1.0,0.0
K06946.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-07,0.0,0.054,inf,0.0,0.0,0.0,0.0,0.0,0.0,4.94065645841e-324,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
K06947.01,0.9964,6.1977e-23,0.0001162,0.0,1.9919129e-22,0.010622,7.68789000754e-31,5.45e-05,0.0,3.831e-05,0.001,56.85,3.38051e-20,0.09646,0.0,4.345411e-20,0.8666,4.56058800448e-28,0.018631,0.0,0.09539,5.6786e-21,0.010997,0.0,1.7257275e-20,0.9805,7.01783000709e-29,0.005051,0.0,0.003545
K06948.01,0.9962,5.258e-05,1.11478941e-07,0.0,0.2344,5.625e-05,0.04122,3.482e-05,0.0,0.001005,0.001,54.6,0.11685,0.00050408676,0.0,12.93,0.25761,11.39,0.9653,0.0,12.57,0.0001899,4.0784316e-07,0.0,0.8468,0.00020295,0.149,0.00012626,0.0,0.003635
K06949.01,0.08456,7.594e-05,0.0001077,1.96e-07,6.904e-06,2.199e-05,7.003e-07,2.719e-06,1.6e-08,0.002342,0.131,2.412,0.02252,0.04442,0.00392,0.001602,0.03295,0.0004241,0.0232,0.00032,0.07427,0.0297,0.04212,7.66e-05,0.002702,0.008592,0.0002734,0.0010643,6.266e-06,0.9154
K06950.01,0.9285,1.4431e-06,5.186010798e-18,0.0,0.002771,8.629e-09,0.00012621,7.4992189e-08,0.0,0.0002189,0.001,2.639,0.013339,9.686020136e-14,0.0,0.2091,6.838e-05,0.048901,0.0031315109,0.0,2.664,0.000474,1.701003381e-15,0.0,0.8884,2.7417e-06,0.039672,2.29041395e-05,0.0,0.07143
K06951.01,0.9461,2.01e-07,6.233e-17,0.0,0.001782,7.629e-07,0.0002215,2.3339e-07,0.0,0.0001134,0.001,3.523,0.003097,1.91326e-12,0.0,0.4083,0.016459,0.1823,0.015878,0.0,2.773,9.502e-05,2.90299e-14,0.0,0.8405,0.0003624,0.10501,0.000109313,0.0,0.05386
K06952.01,1.0,0.0,0.0,0.0,0.0,1.135300261e-193,0.0,6.73456100044e-245,4.79e-07,0.0,0.119,inf,0.0,0.0,0.0,0.0,1.956500434e-189,0.0,5.22447500031e-240,0.00958,0.0,0.0,0.0,0.0,0.0,2.361900545e-187,0.0,1.40811700009e-238,1.0,0.0
K06953.01,0.09424,4.44086404002e-278,4.7078473371e-108,0.0,4.4521956934e-94,1.1318436001e-19,2.42853252956e-147,6.37307e-34,4.29e-07,5.587e-06,0.001,0.021458,2.10040882001e-276,4.6858443171e-106,0.0,9.3479789669e-92,4.00253850031e-16,2.45793226449e-144,1.030321e-29,0.00858,0.01954,9.83269020001e-273,1.15392959169e-102,0.0,5.9096802214e-89,1.73222880022e-14,5.72635450425e-142,1.562035e-28,0.09424,0.9058
K06954.01,0.002708,3.521e-07,1.892e-06,1.55e-07,3.928e-20,4.582e-09,1.3843e-25,3.522e-11,0.0,0.0008879,0.045,0.02439,9.559e-05,0.000791,0.00309,4.959e-18,2.718e-05,8.376e-23,1.387e-06,0.0,0.1969,0.0003943,0.002134,0.0001736,4.395e-17,5.147e-06,1.5494e-22,3.944e-08,0.0,0.9974
K06955.01,1.0,0.0,0.0,0.0,0.0,7.07000000753e-277,0.0,5.330000845e-298,4.39e-07,0.0,0.198,inf,0.0,0.0,0.0,0.0,6.63000000676e-273,0.0,2.260000345e-293,0.00878,0.0,0.0,0.0,0.0,0.0,1.61000000172e-270,0.0,1.210000193e-291,1.0,0.0
K06956.01,1.0,6.055943e-19,2.93e-08,0.0,3.0562374581e-98,1.1165e-25,1.8202325538e-133,6.4426255e-27,5.98e-07,1.06219e-38,0.188,2.87741e+34,5.303822e-17,3.186e-06,0.0,4.12834301239e-96,1.2462e-21,1.02012670209e-130,4.2769159e-22,0.012,8.25529e-37,9.749515e-13,0.04545,0.0,4.86018181291e-92,1.7834e-19,2.89038571574e-127,9.9850427e-21,0.9545,1.68386e-32
K06957.01,4.231e-05,2.002702532e-45,1.063142e-11,2.02e-07,1.2108e-17,1.0574e-10,2.79083e-22,1.6705e-13,0.0,0.004784,0.117,0.0009899,3.487860916e-43,1.44711e-09,0.00405,3.9194e-15,1.9497e-07,3.87843e-19,1.6349e-09,0.0,0.1663,4.21081113e-43,2.222701e-09,4.229e-05,2.5339e-15,2.2129e-08,5.82279e-20,3.496e-11,0.0,1.0
K06958.01,0.9745,3.704012268e-18,6.163e-05,0.0,1.51960031456e-38,0.015358,7.20988060105e-218,6.77700000034e-05,4.26e-07,0.0003461,0.001,9.226,1.8150060115e-16,0.004573,0.0,1.73810035809e-37,0.5066,5.22162150077e-216,0.0079590000004,0.00852,1.1202,2.045007893e-16,0.004244,0.0,1.1496002018e-36,0.966,5.18393673072e-216,0.00439400000031,3.182e-05,0.02548
K06959.01,0.9818,3.975e-05,1.0216223e-07,0.0,0.5133,2.1893e-06,0.06584,5.073e-05,0.0,0.01075,0.001,10.714,0.13717,0.0006898264,0.0,13.99,0.0046286,9.807,0.5787,0.0,42.47,6.769e-05,1.76605e-07,0.0,0.8697,3.672e-06,0.1118,8.718e-05,0.0,0.01827
K06960.01,0.1857,0.0003728,0.0002923,1.44e-07,0.0002224,6.024e-05,4.679e-05,1.546e-05,0.0,0.004434,0.154,6.975,0.1997,0.148,0.00289,0.03869,0.1408,0.03492,0.162,0.0,0.2521,0.06855,0.05379,2.652e-05,0.0409,0.011051,0.008601,0.002842,0.0,0.8143
K06961.01,1.0,3.5996e-05,1.11100052121e-08,0.0,10.092,4.89556e-15,0.4763,0.00367,0.0,0.002464,0.001,880.0,0.042742,2.85500133318e-05,0.0,96.26,2.59266e-12,25.54,8.179,0.0,6.47,3.4088e-06,1.07100048024e-09,0.0,0.9541,4.66634e-16,0.0451,0.0003476,0.0,0.0002332
K06962.01,1.0,0.0,9.20650000075e-45,0.0,0.0,5.8903680932e-89,0.0,1.56993703153e-142,4.53e-07,0.0,0.107,inf,9.88131291682e-323,3.39232000028e-41,0.0,0.0,5.95033724248e-85,0.0,6.70461511469e-138,0.00906,0.0,0.0,2.02920000017e-38,0.0,0.0,1.30008141071e-82,0.0,3.47598606965e-136,1.0,0.0
K06963.01,1.0,7.95917e-163,5.8319577e-58,0.0,6.943047e-255,6.74790150696e-34,2.11746257064e-283,4.06512961828e-45,4.15e-07,6.329349497e-60,0.001,2.92e+79,2.476318e-161,4.5020101e-56,0.0,3.170661e-253,2.79519069898e-30,7.5759266118e-281,1.02696514169e-40,0.0083,2.52379776e-56,1.919858e-156,1.4037383e-51,0.0,1.677822e-248,1.62243036321e-27,5.10796251798e-277,9.8012531605e-39,1.0,1.5205806978e-53
K06964.01,0.3147,6.423005501e-13,3.11427131e-13,0.0,0.0013063,1.5099e-05,4.754e-06,1.6927e-08,0.0,0.002864,0.001,0.09234,4.4750038241e-11,2.88225067e-11,0.0,0.2007,0.05001,0.00369,0.0003436,0.0,12.26,1.5027013885e-10,7.254642e-11,0.0,0.3102,0.003582,0.0011354,4.006e-06,0.0,0.6853
K06965.01,1.0,0.0,0.0,0.0,0.0,4.03112099169e-44,5.59900168723e-235,1.50702408869e-48,4.37e-07,0.0,0.178,inf,0.0,0.0,0.0,0.0,6.50122956199e-40,2.35925066947e-231,6.156140256e-44,0.00874,0.0,0.0,0.0,0.0,0.0,9.22256596387e-38,1.28269038638e-228,3.45900020331e-42,1.0,0.0
K06966.01,0.00525,8.869e-06,6.368e-06,1.84e-07,2.361e-06,6.278e-07,5.094e-08,2.567e-07,0.0,0.003547,0.157,0.1649,0.004371,0.003387,0.00369,0.000221,0.002248,2.343e-05,0.004868,0.0,0.2947,0.00249,0.001786,5.178e-05,0.000661,0.000176,1.4339e-05,7.208e-05,0.0,0.9948
K06967.01,0.1205,0.0001667,0.001748,0.0,1.3751e-19,1.6105e-08,2.7742e-28,5.862e-13,2.22e-09,0.01398,0.189,5.154,0.03267,0.5274,0.0,2.4584e-17,3.187e-05,2.14893e-25,3.537e-09,4.44e-05,0.6405,0.010487,0.1099,0.0,8.633e-18,1.0126e-06,1.75624e-26,3.679e-11,1.396e-07,0.8795
K06968.01,0.9957,0.00020969,7.6934e-11,0.0,0.04858,1.87333e-07,0.002825,2.1625e-06,0.0,0.0002291,0.001,45.02,0.009318,6.8882e-09,0.0,2.377,0.00101916,0.8494,0.04865,0.0,2.555,0.004077,1.48286e-09,0.0,0.937,3.72589e-06,0.05454,4.1923e-05,0.0,0.004432
K06969.01,0.986,5.5780978e-05,4.7168e-34,0.0,0.09236,6.77851e-06,0.010955,2.57677e-07,0.0,0.001452,0.001,14.16,0.062011087,1.23401e-30,0.0,2.825,0.0328925,1.566,0.0055919,0.0,4.885,0.00052900996,4.2769e-33,0.0,0.8808,6.3238e-05,0.10465,2.47452e-06,0.0,0.01402
K06970.01,0.1492,0.0002375,0.0002055,1.31e-07,1.505e-05,5.174e-06,1.0395e-06,5.675e-07,0.0,0.002651,0.194,6.783,0.02769,0.04063,0.00263,0.002869,0.0499,0.0009568,0.03298,0.0,0.3947,0.07618,0.06596,4.212e-05,0.004827,0.001661,0.0003341,0.0001823,0.0,0.8508
K06971.01,0.003844,2.243e-06,8.812e-07,1.51e-07,3.703e-14,8.044e-10,1.598e-14,5.05e-11,0.0,0.0008491,0.162,0.1249,0.001996,0.00134,0.00302,1.5893e-11,2.141e-05,3.8359e-11,9.694e-06,0.0,0.4976,0.002631,0.0010341,0.0001771,4.355e-11,9.437e-07,1.8745e-11,5.913e-08,0.0,0.996
K06972.01,2.3867e-05,5.63481130276e-08,3.695e-07,1.54e-08,2.04539e-12,5.879e-08,9.4122e-19,6.118e-10,0.0,0.02115,0.116,0.0005525,1.13310228056e-05,0.00010776,0.000308,9.47178e-10,9.07e-05,6.8596e-16,4.221e-06,0.0,0.4816,2.64340542133e-06,1.7699e-05,7.284e-07,9.77238e-11,2.784e-06,4.4344e-17,2.888e-08,0.0,1.0
K06973.01,1.0,1.39758670002e-72,3.73714919e-28,2.64e-07,1.4343e-09,1.0902e-07,7.453e-08,3.004e-06,0.0,2.794655e-30,0.218,3.648032e+28,7.65100900009e-70,2.85931463e-25,0.00529,1.1424e-05,0.00016187,0.0002542,0.01722,0.0,2.3606684e-29,5.16509400003e-67,9.9414314e-23,0.08264,0.0004368,0.03521,0.02339,0.8584,0.0,7.338674e-25
K06974.01,0.07535,1.7524e-12,7.042804e-19,0.0,2.42e-05,9.629e-06,4.085e-10,4.7574e-08,0.0,0.0004158,0.001,0.01623,3.6327e-09,2.463581e-15,0.0,0.002436,0.05246,1.9692e-07,0.00151319,0.0,2.816,3.838e-09,1.60203e-15,0.0,0.05387,0.02136,9.033e-07,0.000104757,0.0,0.9246
K06975.01,0.9519,2.88438e-08,5.168e-12,0.0,9.7263e-05,1.223581e-11,1.31781e-06,1.21100000001e-09,5.78e-07,2.163e-06,0.001,9.0354,9.707e-05,5.7558e-08,0.0,0.01548,6.0436e-07,0.001017937,0.000280880000001,0.0116,0.04958,0.000334632,9.3336e-08,0.0,0.9035,2.909139e-07,0.03447843,4.033e-05,0.013523,0.048068
K06976.01,0.12914,3.28682e-08,9.59112129e-28,0.0,1.743190191e-06,2.66946629e-15,6.54133738e-18,9.4267039e-23,4.96e-07,1.8273e-05,0.049,1.6776,0.000359523,2.109026768e-23,0.0,0.0002066640225,1.58493391e-10,4.02182263e-15,3.33179544e-17,0.00992,0.012284,0.00174121,5.00511187e-23,0.0,0.097025015,1.33032221e-10,3.25391383e-13,5.2911534e-18,0.03042,0.871
K06977.01,1.0,1.30666e-12,1.5437e-05,0.0,3.6760813001e-86,5.9133e-17,7.253863e-53,7.89554e-18,4.01e-07,1.46200653876e-12,0.001,5.7351206446e+12,3.73222e-09,0.07819,0.0,3.66535120009e-84,4.0881e-14,3.00519e-50,2.454535e-14,0.00802,4.69402096285e-09,1.148576e-07,0.9695,0.0,1.3966104001e-81,3.398e-12,6.442789e-48,6.34902e-13,0.03062,1.11250526749e-07
K06978.01,0.1544,0.0001317,0.0002133,1.91e-07,2.992e-08,2.654e-06,4.081e-09,3.357e-07,0.0,0.001908,0.065,2.365,0.01792,0.03466,0.00383,6.731e-06,0.010153,4.185e-06,0.008192,0.0,0.2322,0.05836,0.09457,8.482e-05,1.326e-05,0.0011757,1.813e-06,0.0001488,0.0,0.8456
K06979.01,0.9987,1.653e-05,1.577e-05,0.0,0.0329,0.01845,0.002491,0.004079,0.0,8.602e-05,0.001,134.2,0.137,0.1314,0.0,3.153,2.955,1.254,2.804,0.0,1.51,0.0002849,0.0002719,0.0,0.567,0.3178,0.04295,0.07029,0.0,0.001485
K06980.01,0.01533,3.662e-05,0.00011309,9.91e-08,6.18e-08,5.384e-06,5.098e-12,1.1394e-07,4.55e-11,0.009983,0.131,0.406,0.01257,0.05042,0.00198,9.479e-06,0.01835,3.699e-09,0.001789,9.09e-07,0.7899,0.003615,0.011151,9.771e-06,6.119e-06,0.0005313,5.026e-10,1.1252e-05,4.484e-09,0.9848
K06981.01,0.4106,2.966e-06,8.329e-06,1.64e-07,7.015e-10,8.822e-09,1.5835e-12,1.3301e-10,8.89e-09,1.647e-05,0.155,21.55,0.0006169,0.003973,0.00329,8.409e-07,0.0003181,1.0031e-08,2.978e-05,0.000178,0.01877,0.10606,0.2981,0.005886,2.508e-05,0.0003162,5.674e-08,4.757e-06,0.0003183,0.5894
K06982.01,0.5776,0.0009516,0.004011,1.38e-07,8.36367e-14,3.279e-06,2.4711212e-17,2.6208e-08,0.0,0.00363,0.004,1.0193,0.1165,0.5481,0.00276,3.03742e-11,0.005176,1.70381591e-14,0.00020138,0.0,3.43,0.1106,0.4666,1.609e-05,9.774e-12,0.0003812,2.8841228e-15,3.056e-06,0.0,0.4224
K06983.01,0.02662,9.694e-06,5.243e-05,3.24e-08,4.263e-14,4.304e-07,1.0108e-20,2.488e-09,1.85e-10,0.002289,0.097,0.5271,0.004034,0.0283,0.000648,4.16e-12,0.0014132,5.049e-18,6.053e-05,3.69e-06,0.2649,0.004127,0.02231,1.38e-05,1.818e-11,0.00018314,4.301e-18,1.0606e-06,7.857e-08,0.9735
K06984.01,0.015506,9.33000004218e-31,3.099417e-07,0.0,8.62900805e-36,1.3437e-11,7.3428e-38,1.7341e-13,9.99e-08,2.597e-05,0.061,0.19022,5.52500002494e-29,1.999269e-05,0.0,3.447203238e-33,2.605e-08,4.8719e-35,1.775e-09,0.002,0.001264,3.58800001575e-26,0.01172752,0.0,3.36630308e-31,5.129e-07,2.8125e-33,6.6626e-09,0.003789,0.9845
K06985.01,0.1469,0.0002393,0.000441,8.97e-08,6.638e-07,1.366e-05,1.275e-09,8.304e-07,4.81e-11,0.004033,0.093,3.195,0.04761,0.1431,0.00179,4.662e-05,0.07501,4.51e-07,0.02829,9.62e-07,0.5486,0.0506,0.09327,1.897e-05,0.00014015,0.002892,2.702e-07,0.0001755,1.018e-08,0.8531
K06986.01,0.9959,0.0010764,7.798e-10,0.0,0.09441,2.6411e-05,0.01336,2.065e-05,0.0,0.0004744,0.001,45.71,0.06,1.0374e-07,0.0,9.31,0.12668,7.523,0.7648,0.0,10.42,0.009849,7.165e-09,0.0,0.8631,0.00024108,0.1221,0.0001887,0.0,0.004339
K06987.01,1.0,0.0,0.0,0.0,0.0,7.260102569e-162,0.0,1.463114361e-92,4.16e-07,0.0,0.06,inf,0.0,0.0,0.0,0.0,1.7280233425e-158,0.0,9.98935743002e-89,0.00833,0.0,0.0,0.0,0.0,0.0,1.746024638e-155,0.0,3.52749300801e-86,1.0,0.0
K06988.01,0.9801,8.705e-06,6.58e-14,0.0,0.1595,1.4416e-05,0.01293,1.1579e-05,0.0,0.00346,0.001,9.933,0.010366,1.7481e-10,0.0,2.736,0.03058,1.1343,0.16179,0.0,11.42,5.017e-05,3.7301e-13,0.0,0.9066,8.2331e-05,0.07343,6.55e-05,0.0,0.01974
K06989.01,0.013456,4.1283e-08,4.6262275e-07,0.0,4.35837e-12,4.615e-05,3.0058e-13,6.2091892e-06,0.0,0.003854,0.001,0.002718,2.26127e-05,0.00062410376,0.0,1.8861e-10,0.10527,5.0368e-11,0.075941473,0.0,8.984,1.01669e-05,0.000118210678,0.0,1.10674e-09,0.011764,7.6422e-11,0.00156609972,0.0,0.9865
K06990.01,0.9889,1.827e-05,2.1065e-15,0.0,0.4406,2.47923e-05,0.03259,2.5373e-05,0.0,0.005291,0.001,17.79,0.02698,5.529e-12,0.0,9.598,0.096573,3.968,0.41432,0.0,22.43,3.828e-05,4.4667e-15,0.0,0.9208,5.1611e-05,0.06808,5.3356e-05,0.0,0.01107
K06991.01,0.13212,3.1107e-07,6.44704e-17,0.0,2.825e-05,1.8672e-06,1.83092e-05,5.139e-07,0.0,0.0003054,0.007,0.23266,0.003821,1.026122e-12,0.0,0.00412,0.021224,0.0137622,0.0343,0.0,0.775,0.0008989,1.738437e-13,0.0,0.07736,0.0050651,0.0473091,0.0014802,0.0,0.8679
K06992.01,0.12457,3.147e-15,9.98e-16,1.06e-10,6.02165187477e-130,7.8510568e-32,9.35e-100,8.82762e-39,4.08e-07,3.195e-06,0.055,1.608,1.4939e-12,3.561e-13,2.12e-06,1.82182255134e-127,1.66603113e-28,1.05e-96,1.042144e-34,0.00816,0.0003777,8.377e-10,2.846e-10,3.236e-05,3.2278145469e-124,1.98703997e-26,2.05e-94,2.36762e-33,0.12457,0.8754
K06993.01,0.001097,3.762e-07,7.216e-07,2e-07,8.899e-14,4.958e-09,7.0295e-16,1.0964e-09,0.0,0.001189,0.112,0.02435,0.0002832,0.0009273,0.004,1.0836e-11,3.733e-05,4.6224e-13,4.568e-05,0.0,0.2005,0.0003166,0.0006067,0.0001684,7.49e-11,4.18e-06,5.9152e-13,9.228e-07,0.0,0.999
K06994.01,0.01573,3.1068442e-10,1.1208997e-07,1.34e-07,1.6289589e-46,1.0156e-12,1.4552999797e-44,4.904e-15,8.68e-09,1.604e-05,0.003,0.009093,9.090088e-08,3.762358e-05,0.00269,3.9408974e-44,9.307e-09,1.5194301509e-41,1.429e-10,0.000174,0.05689,1.9450488e-05,0.0069073,0.008264,1.0048016e-41,6.217e-08,8.678157598e-40,3.0577e-10,0.0005338,0.9842
K06995.01,0.999,7.7811e-12,3.241e-05,0.0,0.001783,0.01279,6.6e-06,0.0005582,0.0,1.577e-05,0.001,191.9,2.99586e-08,0.12718,0.0,0.2824,0.835,0.004715,0.2333,0.0,0.05946,5.1352e-10,0.002156,0.0,0.1181,0.8412,0.0004387,0.0369,0.0,0.0010415
K06996.01,1.0,1.7785e-05,4.782e-06,0.0,3.224559e-10,0.0002048375,6.3261e-13,1.9018e-08,0.0,2.395653e-19,0.001,3.173131e+16,0.04716,0.02033,0.0,8.08843e-08,0.327331,1.0465e-09,0.00013825,0.0,9.671905e-16,0.20398,0.04907,0.0,4.472714e-06,0.74673,4.8284e-09,0.00021634,0.0,1.9559928e-15
K06997.01,0.00017799,1.0455747e-35,3.8667849e-40,0.0,5.0876e-12,4.7891e-08,3.3997e-26,2.20268344008e-08,0.0,0.0003954,0.001,3.544e-05,5.360516e-32,3.4351102e-36,0.0,8.6771e-10,0.00020333,2.87693e-23,0.000367420434012,0.0,1.976,2.724947e-32,9.116332e-37,0.0,1.28969e-08,0.00012136,8.76349e-23,5.6687458802e-05,0.0,1.0
K06998.01,1.0,4.6780168e-83,9.5465e-11,0.0,6.3851213e-133,1.2089e-09,6.84388004302e-278,5.95402e-57,4.46e-07,5.012e-16,0.001,279590000.0,9.5376342e-80,3.0328e-07,0.0,2.9878664e-131,6.4817e-08,1.8510600115e-275,1.2478177e-54,0.00891,1.6727e-12,1.04070378e-76,0.00021391,0.0,1.4353334e-126,0.002703,1.53086700965e-271,1.3333402e-50,0.9971,1.1208e-09
K06999.01,0.999,6.31322488584e-44,5.1754e-07,0.0,1.26750144221e-34,0.0771,1.93552e-41,0.00011026,6.27e-09,6.511e-05,0.001,240.9,5.54319762841e-41,0.00061736,0.0,1.74910198132e-32,3.878,7.802489e-39,0.033223,0.000125,0.1477,8.88929496211e-43,6.571e-06,0.0,1.63350193692e-33,0.9978,2.635237e-40,0.0014438,8.2e-08,0.0008458
K07000.01,0.8387,2.85e-06,4.94921e-09,0.0,0.01629,0.0004297,0.00031252,7.635e-05,0.0,0.00326,0.001,1.0431,0.003296,1.2803e-05,0.0,1.1288,1.2383,0.08533,1.0409,0.0,8.817,0.0001383,2.57879e-07,0.0,0.798,0.021169,0.015536,0.0037763,0.0,0.1613
K07001.01,0.009101,1.7519e-06,7.642e-06,2.11e-07,9.0100000181e-21,3.255e-10,9.694044e-20,3.438e-11,9.25e-09,0.001046,0.056,0.10184,0.00013828,0.000626,0.00423,2.43810000494e-18,5.666e-07,8.320995e-17,2.1892e-07,0.000185,0.10158,0.0016519,0.007229,0.0002003,8.5170000175e-18,3.087e-07,9.198421e-17,3.252e-08,8.756e-06,0.991
K07002.01,0.4919,0.006455,0.008189,3.98e-08,0.00283,0.000887,0.000518,0.0001332,0.0,0.01964,0.146,28.24,1.441,1.543,0.000796,0.5017,1.842,0.4279,1.371,0.0,1.484,0.167,0.2119,1.031e-06,0.07322,0.02294,0.01341,0.003448,0.0,0.5081
K07003.01,0.532,0.008014,0.02346,4.31e-08,2.702e-05,0.0001545,4.906e-07,1.0827e-05,0.0,0.02784,0.099,22.29,0.4565,1.689,0.000863,0.003728,0.256,0.0002901,0.10039,0.0,1.745,0.1346,0.3942,7.251e-07,0.0004542,0.002598,8.25e-06,0.0001821,0.0,0.468
K07004.01,0.9744,4.8629e-05,1.643585e-12,0.0,0.2023,3.2841e-05,0.006311,1.9058e-06,0.0,0.005491,0.001,7.567,0.04304,3.21802e-09,0.0,2.683,0.12766,0.3999,0.026353,0.0,14.64,0.00022701,7.72715e-12,0.0,0.9443,0.00015218,0.02954,8.818e-06,0.0,0.02567
K07005.01,0.05852,1.517e-05,3.721e-05,3.28e-08,5.095e-05,0.0001281,4.972e-07,4.685e-06,2.22e-10,0.003807,0.069,0.8482,0.03373,0.1173,0.000656,0.006135,0.11057,0.0003066,0.01935,4.43e-06,0.6063,0.003747,0.009203,8.116e-06,0.01259,0.0317,0.00012303,0.0011586,5.482e-08,0.9415
K07006.01,3.133e-05,2.8312e-13,4.7563982e-09,1.2e-07,1.11939e-16,1.2967e-10,2.4204410348e-45,1.6815e-13,5.05e-09,0.004129,0.03,0.0001879,9.4608e-12,2.1738734e-07,0.00239,6.92656e-14,3.2528e-07,2.1137080309e-42,1.89e-09,0.000101,0.3726,6.8492e-11,1.13933423e-06,2.894e-05,2.69672e-14,3.1541e-08,5.8714020828e-43,4.0706e-11,1.222e-06,1.0
K07007.01,0.1309,0.002335,0.0148,7.05e-08,2.227e-05,0.0003111,2.985e-06,4.541e-05,0.0,0.1164,0.072,2.153,1.0041,5.589,0.00141,0.003521,0.2835,0.0016227,0.1909,0.0,7.368,0.01747,0.1106,5.266e-07,0.00016657,0.002324,2.228e-05,0.000339,0.0,0.8691
K07008.01,0.5557,1.09701e-06,3.4087e-14,0.0,2.91830014659e-05,1.84027e-07,2.426e-20,5.65132e-14,4.34e-07,1.5068e-05,0.001,0.44086,0.0075997,5.4575e-10,0.0,0.00176550008958,0.001640879,6.956e-18,2.16356e-09,0.00869,0.1909,0.026965,1.80945e-09,0.0,0.50630014156,0.00775021,8.155e-16,1.41534e-09,0.014672,0.4443
K07009.01,1.0,0.0,0.0,0.0,0.0,1.22740268022e-238,0.0,3.85000000002e-160,4.01e-07,6.75615209761e-217,0.147,1.48000087962e+228,0.0,0.0,0.0,0.0,2.23871441399e-235,0.0,4.48000000002e-156,0.00802,1.43503232084e-215,0.0,0.0,0.0,0.0,3.053396693e-232,0.0,9.59000000004e-154,1.0,1.68603782427e-210
K07010.01,1.0,9.984e-07,3.968e-06,0.0,1.0833e-07,1.0192e-06,1.0828e-09,5.262e-08,2.02e-09,3.695057e-10,0.001,278735.9,0.0015066,0.009995,0.0,1.558e-05,0.0003005,5.304e-07,4.683e-05,4.04e-05,2.003593e-06,0.1738,0.613,0.0,0.019551,0.1839,0.00019844,0.009568,0.0003672,6.896835e-05
K07011.01,0.9626,2.1389e-05,4.16552e-28,0.0,0.05262,1.7165e-06,0.00114817,1.6193e-11,0.0,0.002042,0.001,5.258,0.030589,1.314481e-24,0.0,0.8492,0.0013289,0.085446,7.079e-08,0.0,5.165,0.00040381,7.54925e-27,0.0,0.9413,3.196e-05,0.0208192,2.963e-10,0.0,0.03742
K07012.01,0.9828,2.023e-05,6.274e-05,0.0,0.0002203,0.02597,9.762e-05,0.001893,0.0,0.0004964,0.001,11.36,0.0011846,0.005507,0.0,0.007854,2.458,0.018774,0.8875,0.0,4.092,0.0007065,0.0022071,0.0,0.007703,0.9026,0.003399,0.06601,0.0,0.0173
