koi has_ttv
K06201.01 False 
K06203.01 False 
K06204.01 False 
K06205.01 False 
K06206.01 False 
K06207.01 False 
K06208.01 False 
K06209.01 False 
K06209.02 False 
K06211.01 False 
K06212.01 False 
K06213.01 False 
K06217.01 False 
K06219.01 False 
K06220.01 False 
K06221.01 False 
K06223.01 False 
K06225.01 False 
K06226.01 False 
K06227.01 False 
K06228.01 False 
K06229.01 nan
K06230.01 False 
K06232.01 False 
K06233.01 False 
K06234.01 False 
K06235.01 False 
K06236.01 False 
K06236.02 False 
K06240.01 False 
K06241.01 False 
K06243.01 False 
K06244.01 False 
K06245.03 False 
K06246.01 False 
K06247.01 False 
K06248.01 False 
K06249.01 False 
K06250.01 False 
K06251.01 False 
K06252.01 False 
K06257.01 False 
K06258.01 False 
K06259.01 False 
K06259.02 False 
K06260.01 False 
K06261.01 False 
K06263.01 False 
K06264.01 nan
K06265.01 False 
K06266.01 False 
K06267.01 False 
K06268.01 False 
K06269.01 False 
K06270.01 False 
K06271.01 False 
K06272.01 False 
K06273.01 False 
K06274.01 False 
K06276.01 False 
K06277.01 False 
K06278.01 False 
K06279.01 False 
K06280.01 False 
K06282.01 False 
K06283.01 False 
K06284.01 False 
K06285.01 False 
K06286.01 False 
K06287.01 False 
K06288.01 False 
K06289.01 False 
K06290.01 False 
K06292.01 False 
K06293.01 False 
K06294.01 False 
K06295.01 False 
K06296.01 False 
K06297.01 False 
K06298.01 False 
K06299.01 False 
K06300.01 False 
K06301.01 False 
K06302.01 False 
K06303.01 False 
K06304.01 False 
K06305.01 False 
K06306.01 False 
K06307.01 False 
K06308.01 False 
K06309.01 False 
K06310.01 False 
K06311.01 False 
K06312.01 False 
K06313.01 False 
K06314.01 False 
K06316.01 False 
K06317.01 False 
K06319.01 False 
K06321.01 False 
K06322.01 False 
K06323.01 False 
K06324.01 False 
K06325.01 False 
K06326.01 False 
K06327.01 False 
K06328.01 False 
K06329.01 False 
K06330.01 False 
K06331.01 False 
K06332.01 False 
K06333.01 False 
K06334.01 nan
K06335.01 False 
K06336.01 False 
K06337.01 False 
K06338.01 False 
K06339.01 False 
K06340.01 False 
K06342.01 False 
K06343.01 False 
K06344.01 False 
K06345.01 False 
K06347.01 False 
K06348.01 False 
K06349.01 False 
K06350.01 False 
K06351.01 False 
K06352.01 False 
K06353.01 False 
K06355.01 False 
K06356.01 False 
K06358.01 False 
K06359.01 False 
K06360.01 False 
K06361.01 False 
K06362.01 False 
K06363.01 False 
K06364.01 False 
K06365.01 False 
K06366.01 False 
K06367.01 False 
K06368.01 False 
K06371.01 False 
K06373.01 False 
K06375.01 False 
K06376.01 False 
K06377.01 False 
K06379.01 True 
K06380.01 False 
K06382.01 False 
K06383.01 False 
K06385.01 False 
K06386.01 False 
K06387.01 nan
K06388.01 False 
K06389.01 False 
K06390.01 False 
K06391.01 False 
K06393.01 False 
K06394.01 False 
K06395.01 False 
K06396.01 False 
K06397.01 False 
K06398.01 False 
K06399.01 False 
K06400.01 False 
K06401.01 False 
K06402.01 False 
K06403.01 False 
K06404.01 False 
K06405.01 False 
K06406.01 False 
K06407.01 False 
K06408.01 False 
K06410.01 False 
K06411.01 False 
K06412.01 False 
K06414.01 False 
K06415.01 False 
K06416.01 False 
K06417.01 False 
K06418.01 False 
K06419.01 False 
K06420.01 False 
K06421.01 False 
K06422.01 False 
K06423.01 False 
K06424.01 False 
K06426.01 False 
K06427.01 False 
K06429.01 False 
K06430.01 False 
K06431.01 False 
K06432.01 False 
K06433.01 False 
K06434.01 False 
K06435.01 False 
K06436.01 False 
K06437.01 False 
K06438.01 False 
K06439.01 False 
K06441.01 False 
K06442.01 False 
K06443.01 False 
K06444.01 False 
K06445.01 False 
K06446.01 False 
K06447.01 False 
K06448.01 False 
K06451.01 False 
K06452.01 False 
K06453.01 False 
K06456.01 False 
K06457.01 False 
K06458.01 False 
K06459.01 False 
K06460.01 False 
K06461.01 False 
K06462.01 False 
K06463.01 False 
K06464.01 False 
K06464.03 False 
K06465.01 False 
K06466.01 False 
K06467.01 False 
K06468.01 False 
K06469.01 False 
K06470.01 False 
K06471.01 False 
K06472.01 False 
K06473.01 False 
K06474.01 False 
K06475.01 False 
K06476.01 False 
K06477.01 False 
K06478.01 False 
K06479.01 False 
K06481.01 False 
K06483.01 False 
K06485.01 False 
K06486.01 False 
K06487.01 False 
K06490.01 False 
K06491.01 False 
K06492.01 False 
K06493.01 False 
K06496.01 False 
K06498.01 False 
K06499.01 False 
K06501.01 False 
K06502.01 False 
K06503.01 False 
K06504.01 False 
K06507.01 False 
K06508.01 False 
K06509.01 False 
K06510.01 False 
K06512.01 False 
K06515.01 False 
K06518.01 False 
K06521.01 False 
K06522.01 False 
K06523.01 False 
K06524.01 False 
K06528.01 False 
K06529.01 False 
K06531.01 False 
K06532.01 False 
K06533.01 False 
K06534.01 False 
K06535.01 False 
K06536.01 False 
K06537.01 False 
K06538.01 False 
K06540.01 False 
K06541.01 False 
K06541.02 False 
K06543.01 False 
K06544.01 False 
K06545.01 False 
K06546.01 False 
K06547.01 False 
K06548.01 False 
K06550.01 False 
K06551.01 False 
K06552.01 False 
K06553.01 False 
K06554.01 False 
K06555.01 False 
K06556.01 nan
K06557.01 False 
K06558.01 False 
K06559.01 False 
K06561.01 False 
K06563.01 False 
K06564.01 False 
K06565.01 False 
K06566.01 False 
K06567.01 False 
K06568.01 False 
K06569.01 False 
K06571.01 False 
K06573.01 False 
K06575.01 False 
K06576.01 False 
K06577.01 False 
K06578.01 False 
K06579.01 False 
K06580.01 False 
K06581.01 False 
K06582.01 False 
K06583.01 False 
K06586.01 False 
K06587.01 False 
K06588.01 False 
K06589.01 False 
K06591.01 False 
K06592.01 False 
K06593.01 False 
K06594.01 False 
K06595.01 False 
K06596.01 False 
K06597.01 False 
K06599.01 False 
K06601.01 False 
K06602.01 False 
K06603.01 False 
K06606.01 False 
K06607.01 False 
K06608.01 False 
K06609.01 False 
K06611.01 False 
K06612.01 False 
K06612.02 False 
K06613.01 False 
K06614.01 False 
K06616.01 False 
K06617.01 False 
K06619.01 False 
K06620.01 False 
K06621.01 False 
K06622.01 False 
K06623.01 False 
K06624.01 False 
K06625.01 False 
K06626.01 False 
K06627.01 False 
K06628.01 False 
K06629.01 False 
K06630.01 False 
K06631.01 False 
K06632.01 False 
K06633.01 False 
K06634.01 False 
K06636.01 False 
K06637.01 False 
K06639.01 False 
K06640.01 False 
K06641.01 False 
K06642.01 False 
K06644.01 False 
K06645.01 False 
K06646.01 False 
K06647.01 False 
K06649.01 False 
K06650.01 False 
K06651.01 False 
K06652.01 nan
K06654.01 False 
K06655.01 False 
K06656.01 False 
K06657.01 False 
K06658.01 False 
K06659.01 False 
K06662.01 False 
K06663.01 False 
K06664.01 False 
K06665.01 False 
K06666.01 False 
K06667.01 False 
K06668.01 False 
K06669.01 False 
K06670.01 False 
K06671.01 False 
K06672.01 False 
K06673.01 False 
K06674.01 False 
K06675.01 False 
K06677.01 False 
K06678.01 False 
K06679.01 False 
K06680.01 False 
K06682.01 False 
K06683.01 False 
K06684.01 False 
K06685.01 False 
K06686.01 False 
K06687.01 False 
K06688.01 False 
K06689.01 False 
K06690.01 False 
K06691.01 False 
K06692.01 False 
K06693.01 False 
K06694.01 False 
K06696.01 False 
K06698.01 nan
K06699.01 False 
K06700.01 False 
K06701.01 False 
K06702.01 False 
K06703.01 False 
K06705.01 False 
K06707.01 False 
K06707.02 False 
K06708.01 False 
K06709.01 False 
K06710.01 False 
K06711.01 False 
K06712.01 False 
K06713.01 False 
K06714.01 False 
K06715.01 False 
K06716.01 False 
K06717.01 False 
K06718.01 False 
K06719.01 False 
K06720.01 False 
K06721.01 False 
K06722.01 False 
K06723.01 False 
K06724.01 False 
K06725.01 False 
K06726.01 False 
K06728.01 False 
K06729.01 False 
K06730.01 False 
K06731.01 False 
K06732.01 False 
K06733.01 False 
K06735.01 False 
K06736.01 False 
K06737.01 False 
K06738.01 False 
K06739.01 False 
K06740.01 False 
K06741.01 False 
K06742.01 False 
K06743.01 False 
K06744.01 False 
K06746.01 False 
K06747.01 False 
K06748.01 False 
K06750.01 False 
K06751.01 False 
K06751.02 False 
K06752.01 False 
K06754.01 False 
K06755.01 False 
K06757.01 False 
K06758.01 False 
K06760.01 False 
K06761.01 False 
K06763.01 False 
K06764.01 False 
K06765.01 False 
K06765.02 False 
K06767.01 False 
K06768.01 False 
K06769.01 False 
K06770.01 False 
K06771.01 False 
K06772.01 False 
K06773.01 False 
K06774.01 False 
K06775.01 False 
K06776.01 False 
K06777.01 False 
K06778.01 False 
K06779.01 False 
K06780.01 False 
K06782.01 False 
K06783.01 False 
K06784.01 False 
K06786.01 False 
K06787.01 False 
K06789.01 False 
K06790.01 False 
K06791.01 False 
K06792.01 False 
K06793.01 False 
K06795.01 False 
K06796.01 False 
K06798.01 False 
K06799.01 False 
K06800.01 False 
K06801.01 False 
K06802.01 False 
K06803.01 False 
K06804.01 False 
K06805.01 False 
K06806.01 False 
K06807.01 False 
K06808.01 False 
K06809.01 False 
K06811.01 False 
K06813.01 False 
K06814.01 False 
K06815.01 False 
K06818.01 False 
K06820.01 False 
K06821.01 False 
K06822.01 False 
K06823.01 False 
K06824.01 False 
K06825.01 False 
K06826.01 False 
K06827.01 False 
K06828.01 False 
K06829.01 False 
K06830.01 False 
K06831.01 False 
K06832.01 False 
K06833.01 False 
K06834.01 False 
K06836.01 False 
K06837.01 False 
K06838.01 False 
K06840.01 False 
K06841.01 False 
K06842.01 False 
K06843.01 False 
K06844.01 False 
K06845.01 False 
K06846.01 False 
K06847.01 False 
K06848.01 False 
K06849.01 False 
K06850.01 False 
K06851.01 False 
K06852.01 False 
K06854.01 False 
K06856.01 False 
K06857.01 False 
K06858.01 False 
K06859.01 False 
K06860.01 False 
K06861.01 False 
K06863.01 False 
K06865.01 False 
K06866.01 False 
K06867.01 False 
K06869.01 False 
K06870.01 False 
K06871.01 False 
K06873.01 False 
K06874.01 False 
K06875.01 False 
K06876.01 False 
K06877.01 False 
K06878.01 False 
K06879.01 False 
K06880.01 False 
K06881.01 False 
K06882.01 False 
K06885.01 nan
K06886.01 False 
K06887.01 False 
K06890.01 False 
K06891.01 False 
K06892.01 False 
K06893.01 False 
K06894.01 False 
K06895.01 False 
K06896.01 False 
K06899.01 False 
K06900.01 False 
K06901.01 False 
K06903.01 False 
K06905.01 False 
K06907.01 False 
K06908.01 False 
K06909.01 False 
K06911.01 False 
K06912.01 False 
K06914.01 False 
K06915.01 False 
K06916.01 False 
K06917.01 False 
K06919.01 False 
K06920.01 False 
K06921.01 False 
K06922.01 False 
K06923.01 False 
K06924.01 False 
K06926.01 False 
K06928.01 False 
K06929.01 False 
K06930.01 False 
K06931.01 False 
K06932.01 False 
K06933.01 nan
K06934.01 False 
K06935.01 False 
K06936.01 False 
K06937.01 False 
K06938.01 False 
K06939.01 False 
K06940.01 False 
K06941.01 nan
K06942.01 False 
K06943.01 False 
K06944.01 False 
K06945.01 False 
K06946.01 False 
K06947.01 False 
K06948.01 False 
K06949.01 False 
K06950.01 False 
K06951.01 False 
K06952.01 False 
K06953.01 False 
K06954.01 False 
K06955.01 False 
K06956.01 False 
K06957.01 False 
K06958.01 False 
K06959.01 False 
K06960.01 False 
K06961.01 False 
K06962.01 False 
K06963.01 False 
K06964.01 False 
K06965.01 False 
K06966.01 False 
K06967.01 False 
K06968.01 False 
K06969.01 False 
K06970.01 False 
K06971.01 False 
K06974.01 False 
K06975.01 False 
K06976.01 True 
K06977.01 False 
K06978.01 False 
K06979.01 False 
K06980.01 False 
K06982.01 False 
K06983.01 False 
K06986.01 False 
K06988.01 False 
K06989.01 False 
K06990.01 False 
K06991.01 False 
K06992.01 False 
K06993.01 False 
K06994.01 False 
K06995.01 False 
K06996.01 False 
K06997.01 False 
K06998.01 False 
K06999.01 False 
K07000.01 False 
K07001.01 False 
K07002.01 False 
K07003.01 False 
K07004.01 False 
K07007.01 False 
K07008.01 False 
K07009.01 False 
K07010.01 False 
K07011.01 False 
K07012.01 False 
K07013.01 False 
K07014.01 False 
K07015.01 False 
K07016.01 False 
K07017.01 False 
K07018.01 False 
K07019.01 False 
K07020.01 False 
K07021.01 False 
K07022.01 False 
K07023.01 False 
K07024.01 False 
K07025.01 False 
K07026.01 False 
K07027.01 False 
K07028.01 False 
K07029.01 False 
K07030.01 False 
K07031.01 False 
K07032.01 False 
K07033.01 False 
K07034.01 False 
K07035.01 False 
K07036.01 False 
K07037.01 False 
K07038.01 False 
K07039.01 False 
K07041.01 False 
K07042.01 False 
K07043.01 False 
K07044.01 False 
K07045.01 False 
K07046.01 False 
K07047.01 False 
K07048.01 False 
K07049.01 False 
K07050.01 False 
K07051.01 False 
K07052.01 False 
K07053.01 False 
K07054.01 False 
K07055.01 False 
K07056.01 False 
K07057.01 False 
K07058.01 False 
K07059.01 False 
K07060.01 False 
K07062.01 nan
K07063.01 False 
K07064.01 False 
K07065.01 False 
K07066.01 False 
K07067.01 False 
K07068.01 False 
K07069.01 False 
K07070.01 False 
K07071.01 False 
K07072.01 False 
K07073.01 False 
K07075.01 False 
K07076.01 False 
K07077.01 False 
K07078.01 False 
K07079.01 False 
K07081.01 False 
K07082.01 False 
K07083.01 False 
K07084.01 False 
K07085.01 False 
K07086.01 False 
K07087.01 False 
K07088.01 False 
K07089.01 False 
K07090.01 False 
K07091.01 False 
K07093.01 False 
K07095.01 False 
K07096.01 False 
K07097.01 False 
K07098.01 False 
K07100.01 False 
K07101.01 False 
K07102.01 False 
K07103.01 False 
K07104.01 False 
K07105.01 False 
K07106.01 False 
K07107.01 False 
K07108.01 False 
K07109.01 False 
K07110.01 False 
K07112.01 False 
K07113.01 False 
K07114.01 False 
K07115.01 False 
K07116.01 False 
K07120.01 False 
K07121.01 False 
K07122.01 False 
K07123.01 False 
K07124.01 False 
K07124.02 False 
K07125.01 False 
K07126.01 False 
K07127.01 False 
K07128.01 False 
K07130.01 False 
K07131.01 False 
K07132.01 False 
K07133.01 False 
K07134.01 False 
K07135.01 False 
K07138.01 False 
K07139.01 False 
K07141.01 False 
K07142.01 False 
K07143.01 False 
K07144.01 False 
K07145.01 False 
K07146.01 False 
K07147.01 False 
K07148.01 False 
K07149.01 False 
K07150.01 False 
K07151.01 False 
K07152.01 False 
K07153.01 False 
K07154.01 False 
K07155.01 False 
K07155.02 False 
K07156.01 nan
K07157.01 False 
K07159.01 nan
K07160.01 False 
K07161.01 False 
K07162.01 False 
K07163.01 False 
K07164.01 False 
K07165.01 False 
K07166.01 False 
K07167.01 False 
K07168.01 False 
K07169.01 False 
K07170.01 False 
K07171.01 False 
K07172.01 False 
K07173.01 False 
K07174.01 False 
K07175.01 False 
K07176.01 False 
K07177.01 False 
K07178.01 False 
K07181.01 False 
K07182.01 False 
K07183.01 False 
K07184.01 False 
K07185.01 False 
K07186.01 False 
K07187.01 False 
K07188.01 False 
K07189.01 False 
K07190.01 False 
K07191.01 False 
K07192.01 False 
K07193.01 False 
K07196.01 False 
K07197.01 False 
K07198.01 False 
K07200.01 False 
K07201.01 False 
K07202.01 False 
K07203.01 False 
K07204.01 nan
K07205.01 False 
K07206.01 False 
K07207.01 False 
K07209.01 False 
K07210.01 False 
K07210.02 False 
K07211.01 False 
K07212.01 False 
K07213.01 False 
K07214.01 False 
K07215.01 False 
K07216.01 False 
K07217.01 False 
K07218.01 False 
K07220.01 False 
K07221.01 False 
K07222.01 False 
K07223.01 False 
K07225.01 False 
K07227.01 False 
K07228.01 False 
K07229.01 False 
K07230.01 False 
K07231.01 False 
K07232.01 False 
K07233.01 False 
K07234.01 False 
K07236.01 False 
K07238.01 False 
K07239.01 False 
K07241.01 False 
K07242.01 False 
K07243.01 False 
K07244.01 False 
K07245.01 False 
K07246.01 False 
K07247.01 False 
K07248.01 False 
K07249.01 False 
K07252.01 False 
K07253.01 False 
K07254.01 False 
K07256.01 False 
K07257.01 False 
K07258.01 False 
K07259.01 False 
K07260.01 False 
K07261.01 False 
K07262.01 False 
K07263.01 False 
K07264.01 False 
K07265.01 False 
K07267.01 False 
K07268.01 False 
K07269.01 False 
K07270.01 False 
K07271.01 False 
K07272.01 False 
K07273.01 False 
K07274.01 False 
K07275.01 False 
K07276.01 False 
K07277.01 False 
K07278.01 False 
K07279.01 False 
K07280.01 False 
K07284.01 False 
K07285.01 False 
K07286.01 False 
K07288.01 False 
K07289.01 False 
K07290.01 False 
K07291.01 False 
K07292.01 False 
K07293.01 False 
K07294.01 False 
K07295.01 False 
K07296.01 False 
K07297.01 False 
K07299.01 False 
K07300.01 False 
K07301.01 False 
K07302.01 False 
K07303.01 False 
K07304.01 nan
K07307.01 False 
K07308.01 False 
K07309.01 nan
K07310.01 False 
K07311.01 False 
K07312.01 False 
K07313.01 False 
K07314.01 False 
K07315.01 False 
K07316.01 False 
K07317.01 False 
K07318.01 False 
K07320.01 False 
K07321.01 False 
K07322.01 False 
K07323.01 False 
K07324.01 False 
K07325.01 False 
K07326.01 False 
K07327.01 False 
K07328.01 False 
K07329.01 False 
K07331.01 False 
K07332.01 False 
K07333.01 False 
K07334.01 False 
K07335.01 False 
K07336.01 False 
K07337.01 False 
K07338.01 False 
K07339.01 False 
K07340.01 False 
K07341.01 False 
K07342.01 False 
K07343.01 False 
K07344.01 False 
K07345.01 False 
K07346.01 False 
K07348.01 False 
K07349.01 False 
K07350.01 False 
K07351.01 False 
K07352.01 False 
K07353.01 False 
K07354.01 False 
K07355.01 False 
K07356.01 False 
K07357.01 False 
K07358.01 False 
K07359.01 False 
K07361.01 False 
K07362.01 False 
K07363.01 False 
K07364.01 False 
K07365.01 False 
K07366.01 False 
K07367.01 False 
K07368.01 False 
K07369.01 False 
K07371.01 False 
K07372.01 False 
K07373.01 False 
K07374.01 False 
K07375.01 False 
K07376.01 False 
K07377.01 False 
K07378.01 False 
K07378.02 False 
K07379.01 False 
K07381.01 False 
K07382.01 False 
K07384.01 False 
K07385.01 False 
K07386.01 False 
K07387.01 False 
K07388.01 False 
K07390.01 False 
K07391.01 False 
K07392.01 False 
K07394.01 False 
K07395.01 False 
K07396.01 False 
K07397.01 False 
K07398.01 False 
K07399.01 False 
K07400.01 False 
K07402.01 False 
K07403.01 False 
K07404.01 False 
K07405.01 False 
K07406.01 False 
K07407.01 False 
K07408.01 False 
K07409.01 False 
K07410.01 False 
K07411.01 False 
K07412.01 False 
K07413.01 False 
K07414.01 False 
K07415.01 False 
K07416.01 False 
K07417.01 False 
K07418.01 False 
K07419.01 False 
K07420.01 False 
K07421.01 False 
K07422.01 False 
K07423.01 False 
K07424.01 False 
K07425.01 False 
K07426.01 False 
K07427.01 False 
K07428.01 False 
K07429.01 False 
K07430.01 False 
K07431.01 False 
K07432.01 False 
K07433.01 False 
K07434.01 False 
K07435.01 False 
K07436.01 False 
K07437.01 False 
K07438.01 False 
K07439.01 False 
K07440.01 False 
K07441.01 False 
K07442.01 False 
K07443.01 False 
K07444.01 False 
K07445.01 False 
K07446.01 False 
K07447.01 False 
K07450.01 False 
K07452.01 False 
K07454.01 False 
K07456.01 False 
K07457.01 False 
K07458.01 False 
K07459.01 False 
K07460.01 False 
K07461.01 False 
K07462.01 False 
K07463.01 False 
K07464.01 False 
K07466.01 False 
K07468.01 False 
K07469.01 False 
K07471.01 False 
K07472.01 False 
K07473.01 False 
K07474.01 False 
K07475.01 False 
K07476.01 False 
K07477.01 False 
K07478.01 False 
K07479.01 False 
K07481.01 False 
K07482.01 False 
K07484.01 False 
K07485.01 False 
K07486.01 False 
K07487.01 False 
K07488.01 False 
K07489.01 False 
K07490.01 False 
K07491.01 False 
K07492.01 False 
K07494.01 False 
K07495.01 False 
K07496.01 False 
K07497.01 False 
K07498.01 False 
K07499.01 False 
K07500.01 False 
K07501.01 False 
K07502.01 False 
K07503.01 False 
K07505.01 False 
K07506.01 False 
K07507.01 False 
K07508.01 False 
K07510.01 False 
K07511.01 nan
K07512.01 False 
K07514.01 False 
K07515.01 False 
K07516.01 False 
K07517.01 False 
K07518.01 False 
K07519.01 False 
K07520.01 False 
K07521.01 False 
K07521.02 False 
K07522.01 False 
K07523.01 False 
K07524.01 False 
K07525.01 False 
K07526.01 False 
K07527.01 False 
K07528.01 False 
K07529.01 False 
K07530.01 False 
K07531.01 False 
K07532.01 False 
K07533.01 False 
K07536.01 False 
K07538.01 False 
K07540.01 False 
K07541.01 False 
K07543.01 False 
K07544.01 nan
K07544.02 False 
K07545.01 False 
K07547.01 False 
K07548.01 False 
K07550.01 False 
K07555.01 False 
K07557.01 False 
K07560.01 False 
K07563.01 False 
K07570.01 False 
K07571.01 False 
K07573.01 False 
K07574.01 False 
K07575.01 False 
K07576.01 False 
K07577.01 False 
K07579.01 False 
K07580.01 False 
K07581.01 False 
K07583.01 False 
K07584.01 False 
K07585.01 False 
K07587.01 False 
K07595.01 False 
K07598.01 False 
K07601.01 False 
K07608.01 False 
K07609.01 False 
K07610.01 False 
K07611.01 False 
K07612.01 False 
K07613.01 False 
K07614.01 False 
K07616.01 False 
K07618.01 False 
K07621.01 False 
K07622.01 False 
K07623.01 False 
K07624.01 False 
K07625.01 False 
K07626.01 False 
K07627.01 False 
K07628.01 False 
K07629.01 False 
K07630.01 False 
K07631.01 False 
K07632.01 False 
K07633.01 False 
K07634.01 False 
K07635.01 False 
K07636.01 False 
K07637.01 False 
K07638.01 False 
K07639.01 False 
K07640.01 False 
K07641.01 False 
K07642.01 False 
K07643.01 False 
K07644.01 False 
K07645.01 False 
K07646.01 False 
K07647.01 False 
K07648.01 False 
K07649.01 False 
K07650.01 False 
K07651.01 False 
K07652.01 False 
K07653.01 False 
K07654.01 False 
K07655.01 False 
K07656.01 False 
K07657.01 False 
K07658.01 False 
K07659.01 False 
K07660.01 False 
K07661.01 False 
K07662.01 False 
K07663.01 False 
K07664.01 False 
K07665.01 False 
K07666.01 False 
K07668.01 False 
K07669.01 False 
K07670.01 False 
K07671.01 False 
K07672.01 False 
K07673.01 False 
K07674.01 False 
K07675.01 False 
K07676.01 False 
K07677.01 False 
K07678.01 False 
K07679.01 False 
K07680.01 False 
K07681.01 False 
K07682.01 False 
K07683.01 False 
K07684.01 False 
K07685.01 False 
K07685.02 False 
K07686.01 False 
K07687.01 False 
K07689.01 False 
K07690.01 False 
K07691.01 False 
K07692.01 False 
K07693.01 False 
K07694.01 False 
K07695.01 False 
K07696.01 False 
K07697.01 False 
K07698.01 False 
K07699.01 False 
K07700.01 False 
K07702.01 False 
K07703.01 False 
K07704.01 False 
K07706.01 False 
K07707.01 False 
K07708.01 False 
K07709.01 False 
K07710.01 False 
K07711.01 False 
K07712.01 False 
K07713.01 False 
K07714.01 False 
K07715.01 False 
K07716.01 False 
K07717.01 False 
K07718.01 False 
K07719.01 False 
K07720.01 False 
K07721.01 False 
K07722.01 False 
K07723.01 False 
K07724.01 False 
K07725.01 False 
K07726.01 False 
K07727.01 False 
K07728.01 False 
K07729.01 False 
K07730.01 False 
K07731.01 False 
K07732.01 False 
K07733.01 False 
K07734.01 False 
K07735.01 False 
K07736.01 False 
K07737.01 False 
K07738.01 False 
K07739.01 False 
K07740.01 False 
K07741.01 False 
K07742.01 False 
K07743.01 False 
K07744.01 False 
K07745.01 False 
K07746.01 False 
K07747.01 False 
K07748.01 False 
K07749.01 False 
K07750.01 False 
K07751.01 False 
K07753.01 False 
K07754.01 False 
K07756.01 False 
K07757.01 False 
K07759.01 False 
K07761.01 False 
K07762.01 False 
K07763.01 False 
K07764.01 False 
K07766.01 False 
K07768.01 False 
K07769.01 False 
K07770.01 False 
K07771.01 False 
K07772.01 False 
K07773.01 False 
K07774.01 False 
K07775.01 False 
K07776.01 False 
K07777.01 False 
K07778.01 False 
K07779.01 False 
K07780.01 False 
K07781.01 False 
K07782.01 False 
K07783.01 False 
K07784.01 False 
K07785.01 False 
K07786.01 False 
K07787.01 False 
K07788.01 False 
K07789.01 False 
K07790.01 False 
K07791.01 False 
K07792.01 False 
K07793.01 False 
K07794.01 False 
K07795.01 False 
K07796.01 False 
K07797.01 False 
K07798.01 False 
K07799.01 False 
K07800.01 False 
K07801.01 False 
K07802.01 False 
K07803.01 False 
K07804.01 False 
K07805.01 False 
K07806.01 False 
K07807.01 False 
K07808.01 False 
K07810.01 False 
K07811.01 False 
K07812.01 False 
K07813.01 False 
K07814.01 False 
K07815.01 False 
K07816.01 False 
K07817.01 False 
K07818.01 False 
K07819.01 False 
K07821.01 False 
K07822.01 False 
K07823.01 False 
K07824.01 False 
K07825.01 False 
K07826.01 False 
K07828.01 False 
K07829.01 False 
K07830.01 False 
K07831.01 False 
K07832.01 False 
K07833.01 False 
K07834.01 False 
K07835.01 False 
K07836.01 False 
K07837.01 False 
K07838.01 False 
K07839.01 False 
K07840.01 False 
K07841.01 False 
K07842.01 False 
K07843.01 False 
K07844.01 False 
K07845.01 False 
K07846.01 False 
K07847.01 False 
K07848.01 False 
K07849.01 False 
K07850.01 False 
K07851.01 False 
K07852.01 False 
K07853.01 False 
K07854.01 False 
K07855.01 False 
K07856.01 False 
K07857.01 False 
K07858.01 False 
K07859.01 False 
K07860.01 False 
K07861.01 False 
K07862.01 False 
K07863.01 False 
K07864.01 False 
K07865.01 False 
K07866.01 False 
K07867.01 False 
K07868.01 False 
K07869.01 False 
K07870.01 False 
K07871.01 False 
K07872.01 False 
K07873.01 False 
K07874.01 False 
K07875.01 False 
K07876.01 False 
K07877.01 False 
K07878.01 False 
K07879.01 False 
K07880.01 False 
K07881.01 False 
K07882.01 False 
K07883.01 False 
K07884.01 False 
K07885.01 False 
K07886.01 False 
K07887.01 False 
K07888.01 False 
K07889.01 False 
K07890.01 False 
K07891.01 False 
K07892.01 False 
K07893.01 False 
K07894.01 False 
K07895.01 False 
K07896.01 False 
K07897.01 False 
K07898.01 False 
K07899.01 False 
K07900.01 False 
K07902.01 False 
K07903.01 False 
K07904.01 False 
K07905.01 False 
K07906.01 False 
K07907.01 False 
K07908.01 False 
K07909.01 False 
K07910.01 False 
K07911.01 False 
K07912.01 False 
K07913.01 False 
K07914.01 False 
K07915.01 False 
K07916.01 False 
K07917.01 False 
K07919.01 False 
K07920.01 False 
K07921.01 False 
K07922.01 False 
K07923.01 False 
K07924.01 False 
K07925.01 False 
K07926.01 False 
K07927.01 False 
K07928.01 False 
K07929.01 False 
K07930.01 False 
K07931.01 False 
K07932.01 False 
K07933.01 False 
K07934.01 False 
K07935.01 False 
K07937.01 False 
K07938.01 False 
K07939.01 False 
K07940.01 False 
K07942.01 False 
K07943.01 False 
K07944.01 False 
K07945.01 False 
K07946.01 False 
K07947.01 False 
K07948.01 False 
K07949.01 False 
K07950.01 False 
K07951.01 False 
K07952.01 False 
K07953.01 False 
K07954.01 False 
K07955.01 False 
K07956.01 False 
K07957.01 False 
K07958.01 False 
K07959.01 False 
K07960.01 False 
K07961.01 False 
K07962.01 False 
K07963.01 False 
K07964.01 False 
K07965.01 False 
K07966.01 False 
K07967.01 False 
K07968.01 False 
K07969.01 False 
K07970.01 False 
K07971.01 False 
K07972.01 False 
K07973.01 False 
K07974.01 False 
K07975.01 False 
K07976.01 False 
K07977.01 False 
K07978.01 False 
K07979.01 False 
K07980.01 False 
K07981.01 False 
K07982.01 False 
K07983.01 False 
K07984.01 False 
K07985.01 False 
K07986.01 False 
K07987.01 False 
K07988.01 False 
K07989.01 False 
K07990.01 False 
K07991.01 False 
K07992.01 False 
K07993.01 False 
K07994.01 False 
K07995.01 False 
K07996.01 False 
K07997.01 False 
K07998.01 False 
K07999.01 False 
K08000.01 False 
K08002.01 False 
K08003.01 False 
K08004.01 False 
K08005.01 False 
K08006.01 False 
K08007.01 False 
K08008.01 False 
K08009.01 False 
K08010.01 False 
K08011.01 False 
K08012.01 False 
K08013.01 False 
