,FPP,L_beb,L_beb_Px2,L_boxy,L_eb,L_eb_Px2,L_heb,L_heb_Px2,L_long,L_pl,fp,fpV,lhood_beb,lhood_beb_Px2,lhood_boxy,lhood_eb,lhood_eb_Px2,lhood_heb,lhood_heb_Px2,lhood_long,lhood_pl,pr_beb,pr_beb_Px2,pr_boxy,pr_eb,pr_eb_Px2,pr_heb,pr_heb_Px2,pr_long,pr_pl
K06559.01,0.00279880927062,2.14860104357e-16,2.5200758366e-05,0.0,3.55946671557e-63,0.0220464560014,3.22788228983e-53,9.42864789411e-05,5.5803195136e-23,0.000291463757991,2.28569887277e-19,4.47393686937,1.31282001813e-15,0.000240926083639,0.0,1.65972122871e-61,1.98066655447,6.20721398346e-51,0.0224472969172,0.0,0.646515446236,2.33335048565e-15,0.000253995822363,0.0,3.15054270955e-62,0.002716206505,2.29528030804e-52,0.000795886933623,7.03846574191e-07,0.00279322374487
K06560.01,0.0,1.42369682905e-50,3.95563802869e-10,0.0,0.0,2.63811137201e-116,0.0,6.75472958183e-76,0.0,8.88503752174e-31,1.46284727857e-17,3.04808452959e+27,6.08065250383e-48,2.83248946384e-07,0.0,0.0,1.50659929563e-113,0.0,1.38191898734e-72,1.82855909822e-18,3.91825081847e-29,3.52090969216e-44,0.000977387073508,0.0,0.0,6.52437641951e-110,3.14345556941e-162,1.66842086202e-69,0.00105409255339,2.19559965044e-24
K06561.01,0.00204396129557,5.49224867933e-12,1.48988098224e-43,0.0,0.00475488053361,2.9189337551e-10,0.000966319477882,9.2924770678e-16,0.0,9.12627464461e-05,2.28569887277e-19,0.526127361007,3.84371940819e-09,2.76763416352e-40,0.0,0.167875615329,1.42154712667e-06,0.134854695465,2.45865565455e-11,0.0,0.289499568221,6.40483463227e-11,1.73946343304e-42,0.0,0.0131571695707,3.31332582326e-09,0.0122362666783,1.06117345529e-14,0.0,0.00190787840283
K06562.01,0.0387068756453,5.15455569806e-07,4.13607919546e-07,1.743849848e-24,1.95982072699e-84,3.36687448133e-32,2.69817640485e-124,5.14633934523e-40,1.11606390272e-22,5.384844989e-07,0.0,3.6724197291,2.46376766581e-05,6.24560547728e-05,0.0,3.59224560185e-82,5.54680927025e-28,2.96632751914e-121,5.43335048484e-35,1.82855909822e-18,0.000136895783557,0.0345485166107,0.0477684472801,0.000280602526321,2.59428816883e-79,5.7479484734e-27,3.56204125673e-119,6.75377783628e-35,0.0115263418115,0.0387068756453
K06563.01,0.0,6.30119376824e-27,1.89569807643e-96,0.0,0.0,3.25134325916e-128,0.0,1.40932976634e-140,0.0,6.38780060836e-141,1.46284727857e-17,,1.35697242679e-23,6.37397298703e-93,0.0,0.0,2.49727857432e-123,0.0,2.34126364547e-135,1.82855909822e-18,3.44688250609e-138,1.34133017423e-20,4.03784793641e-90,0.0,0.0,6.91306781875e-122,0.0,3.0019386479e-134,0.0,1.35977933729e-134
K06564.01,0.000331978914993,5.42403089142e-36,2.54306874611e-25,0.0,0.0,9.50118512872e-56,0.0,2.03814105927e-85,1.11606390272e-22,7.15932957755e-06,2.28569887277e-19,6.67952094091e-05,6.97173029694e-33,4.94627245232e-22,0.0,0.0,1.56269000406e-51,0.0,1.81206459306e-80,0.0,0.0519231269389,4.7712496616e-32,2.41011254458e-21,0.0,0.0,8.55387897169e-52,0.0,1.82642433586e-81,0.000331978914993,0.000316227766017
K06565.01,0.0021108186932,1.81247813473e-06,2.40947378861e-23,0.0,0.01016104216,5.88364926819e-07,0.00094521073488,1.03420963529e-11,0.0,4.26354052142e-05,2.28569887277e-19,2.16304826062,0.00927481939686,1.92086604929e-19,0.0,0.527300251807,0.00386611819242,0.223517337135,2.99983971792e-07,0.0,0.2886000693,2.73293485103e-05,3.46603017944e-22,0.0,0.0202069844911,7.8283431623e-06,0.0181154200736,1.58193465435e-10,0.0,0.00220365857408
K06566.01,0.000316227766017,3.09989247125e-07,1.57906070533e-10,0.0,0.000116433099532,1.3575652225e-07,2.01891059733e-05,5.20504296065e-07,0.0,7.27247474309e-07,2.28569887277e-19,2.01373064512,0.00611079191086,8.28489763901e-06,0.0,0.059525904725,0.00217165988743,0.0643687294681,0.0595729244987,0.0,0.0494413232473,7.73851119761e-05,3.55830624502e-08,0.0,0.00546097264434,3.21558703816e-05,0.00530827446331,0.000119082837648,0.0,0.000241255972868
K06567.01,0.0409619064226,5.09583242464e-07,2.63877415998e-10,0.0,5.20060562713e-06,1.98290723714e-05,3.79965613655e-14,1.1479688027e-07,0.0,1.87228321694e-05,2.28569887277e-19,0.0127379398299,0.00204397739714,2.19666317437e-06,0.0,0.000334401305819,0.193075805493,1.44653163072e-11,0.0033138359233,0.0,0.148907129894,0.00103342068668,5.18324396782e-07,0.0,0.0102183007937,0.0342378932374,8.2378994997e-11,0.000223042128506,0.0,0.0409619064226
K06568.01,0.00360401011221,3.6267677682e-05,1.8535551426e-05,6.975399392e-24,5.05915682479e-11,1.64218722711e-07,2.61968721627e-11,3.08229712318e-08,0.0,7.64780287984e-05,7.31423639287e-18,0.0416999866773,0.00585116322718,0.00409471203709,1.14284943639e-19,1.57804414809e-08,0.00150491232672,3.02513103481e-08,0.00116163868929,0.0,0.0314289321769,0.00393073360413,0.00167002993985,4.44847039879e-08,5.99022175438e-09,1.89399636278e-05,3.04928698405e-09,3.53741902145e-06,0.0,0.00360401011221
K06569.01,0.0402138726754,5.2223077782e-10,2.18767984911e-08,0.0,9.76682599415e-07,0.000292366284726,3.07488192366e-15,5.61716664441e-05,0.0,0.00014267289706,2.28569887277e-19,0.0141848941562,1.70301691956e-06,8.8007767334e-05,0.0,0.000181816240871,0.254045687055,2.73830978079e-12,0.327307551598,0.0,0.60562181085,9.52078240171e-08,4.16677690654e-06,0.0,0.000178580141051,0.0426166373354,6.57878521715e-13,0.0109547605076,0.0,0.0402138726754
K06570.01,0.000674948557711,6.54387754572e-05,3.4244869851e-06,0.0,1.01036846964e-05,2.00376562169e-07,4.13281233276e-08,8.21549349299e-08,0.0,5.0599878129e-07,2.92569455715e-17,13482.0910017,0.0148627050028,0.00137321560984,0.0,0.000712990571856,0.00359894197415,1.31807941086e-05,0.00584259417268,0.0,3.01797282957e-05,0.0144975093646,0.00446866870555,0.0,0.0131734792502,0.000309087348316,5.96488250792e-05,9.57543732683e-05,0.0,0.000627876712951
K06571.01,0.00858898519423,3.56325750391e-09,7.18605465545e-09,0.0,4.48920024455e-80,1.91118509448e-20,1.14585100721e-124,5.21790614029e-28,0.0,4.50561378233e-06,2.92569455715e-17,0.234606739507,6.4919596243e-07,2.27487040901e-06,4.57139774554e-19,3.17053919074e-78,3.45900839369e-16,3.59677970523e-122,3.0068589037e-23,1.82855909822e-18,0.000350053964094,0.000150569080156,0.000313717322335,0.00188083314872,1.66757526215e-75,9.31350871079e-16,6.19782362156e-120,2.39943069405e-23,0.00695356822869,0.00861265219185
K06572.01,0.0,3.46891855707e-07,1.93531208132e-96,0.0,0.0,1.93523248329e-68,0.0,3.63649894949e-82,0.0,2.50321659737e-15,1.46284727857e-17,1.99842597018e+51,3.83484158734e-05,3.82635238817e-94,1.42856179548e-20,0.0,3.01363511472e-64,0.0,2.6657064139e-77,1.82855909822e-18,3.45863878169e-13,0.242878457029,1.79933482111e-90,0.00274673139082,0.0,2.90697429099e-62,0.0,7.55776698563e-76,0.24021157341,3.42061462963e-09
K06573.01,0.0464044538092,2.95325140782e-08,1.10258127548e-62,0.0,0.0,4.30030845975e-35,0.0,3.95305633936e-52,1.11606390272e-22,2.44051110312e-06,2.92569455715e-17,2.20193879217,3.64920712241e-06,2.50643070543e-60,0.0,0.0,9.26283538385e-31,0.0,1.966198889e-47,0.0,0.00015083416206,0.00502175410257,2.11924778681e-57,0.0,0.0,4.59268371842e-30,0.0,8.10011993654e-47,0.0470479058455,0.0464280805835
K06574.01,0.0,0.0,3.24914829227e-151,0.0,0.0,0.0,0.0,5.9134591032e-145,1.11606390272e-22,0.0,2.28569887277e-19,,0.0,2.45321959351e-148,0.0,0.0,0.0,0.0,8.25354453281e-142,0.0,0.0,0.0,8.08935243872e-145,0.0,0.0,0.0,0.0,1.46729680415e-138,0.0,0.0
K06575.01,0.000576290821644,1.15470053838e-05,2.162817093e-05,0.0,3.7080842613e-06,2.25095041655e-05,6.17557914513e-07,4.53965245855e-06,0.0,0.000804777401936,1.46284727857e-17,0.00972967967955,0.0132031141108,0.0209761769634,1.14284943639e-19,0.00121963564687,0.0352237293754,0.000389643711899,0.0338534422999,0.0,0.0371782493163,0.000182708024515,0.000303498123736,6.18600571182e-09,4.96413805878e-05,0.000305761344843,8.39513086391e-06,5.71081819396e-05,0.0,0.000527046276695
K06576.01,0.000316227766017,1.38934876831e-05,2.95068909859e-11,0.0,0.0109590145542,2.2083198465e-05,0.00190580983078,4.5258118977e-06,0.0,2.95334085778e-05,2.28569887277e-19,2.97478290524,0.0173761682261,7.8243159559e-08,0.0,0.278088714862,0.0946654201796,0.236643191324,0.0920432265599,0.0,0.210736802671,2.60565645386e-05,5.50926417224e-11,0.0,0.00514673575083,4.09805861896e-05,0.00509901951359,8.60625741346e-06,0.0,8.70568141439e-05
K06577.01,0.000316227766017,1.42998251738e-07,2.62892035296e-07,0.0,5.7535149643e-09,1.48653250516e-07,3.81111477053e-16,2.09438296403e-08,6.975399392e-24,2.09174701041e-09,1.46284727857e-17,11356.6475883,0.000148519695664,0.000208923165037,4.57139774554e-19,8.71450138817e-06,0.000249624161936,5.24969932133e-13,0.0002441282905,0.0,6.24112703497e-08,0.0118065706753,0.0123652739557,0.000346570499482,0.000473824205563,0.0101941649977,3.00881962736e-11,0.00171292342697,4.89897948557e-05,0.000173150544646
K06578.01,0.0,0.0,1.91000170157e-20,0.0,0.0,3.48611380097e-21,6.4168878865e-146,1.34711678872e-27,1.11606390272e-22,4.95586776392e-53,2.28569887277e-19,2.14395846453e+50,0.0,6.31625242705e-18,0.0,0.0,1.21843141402e-17,4.78866208248e-143,2.67598982184e-23,1.82855909822e-18,1.16545989613e-49,0.0,4.61550499103e-14,0.0,0.0,8.38315099603e-15,1.54943496343e-139,3.25002032095e-21,0.0,1.19302987054e-46
K06579.01,0.000625033332444,7.72247081934e-06,1.57130518996e-05,0.0,9.49268724393e-10,5.64718218819e-08,4.7728085652e-10,4.0130896936e-09,1.089906155e-25,0.000191195071996,2.92569455715e-17,0.015262153627,0.000498660427768,0.000961538119658,0.0,1.71173596095e-07,9.40664068033e-05,4.07071291736e-07,3.15877965184e-05,0.0,0.0131656117721,0.000284333528722,0.000550656174234,0.0,3.5633019955e-08,2.07482261625e-06,1.78275116977e-08,1.49321762945e-07,1.91195071996e-10,0.000737864787373
K06580.01,1.17027782286e-16,3.31126444462e-06,3.78016917271e-11,0.0,0.00219281655513,6.05699778952e-06,0.000630784344201,3.05106338475e-06,0.0,5.51764845242e-06,2.28569887277e-19,0.92279767856,0.00846617452638,1.3576706516e-07,0.0,0.159010831217,0.0375692249942,0.194824707536,0.0769707014967,0.0,0.0627605679459,4.34903003234e-05,4.84739565155e-10,0.0,0.00534270010804,7.91303425439e-05,0.00532916503779,3.72782346387e-05,0.0,0.000241911370363
K06581.01,0.0,0.000221164820389,8.07148616358e-06,0.0,0.0100559545654,7.51692933761e-05,0.00146681817399,7.22987628602e-05,0.0,3.3680855096e-05,2.28569887277e-19,5.32186266473,0.0057382246577,0.000274240770127,0.0,0.467142614436,0.263436182447,0.386622123871,0.480033563641,0.0,0.362675244997,0.000464566703738,1.70780853728e-05,0.0,0.00280673792467,0.000159287162069,0.00295012240801,0.000158752392808,0.0,7.40570350773e-05
K06582.01,0.00493175650476,1.23035676849e-05,1.06562449088e-05,0.0,1.88454091079e-06,4.8523190332e-07,1.7194456471e-08,1.16783037201e-07,0.0,7.64562329412e-05,2.92569455715e-17,0.364539283053,0.000631048510197,0.000714065045279,0.0,0.000282847112216,0.000904025565027,1.20763129031e-05,0.00107515166889,0.0,0.00225942470554,0.00289321044286,0.0044733780425,0.0,0.000486593601821,0.000125454728444,4.66709521842e-06,3.01919783313e-05,0.0,0.00493175650476
K06583.01,0.0149670007387,7.31995510042e-08,1.75873711309e-07,0.0,1.19699221925e-161,1.67296011583e-37,0.0,3.44520355499e-55,1.11606390272e-22,1.21676883589e-08,2.92569455715e-17,1295.76742169,1.28899968099e-05,5.30621595323e-05,3.57140448871e-21,1.18319057981e-159,1.15515260978e-33,0.0,1.22755527311e-50,1.82855909822e-18,9.51426700627e-07,0.0792887685411,0.154537348557,0.000414496334255,1.11346467045e-155,1.82618119771e-31,0.0,6.51570807914e-49,0.185842226992,0.0149783049034
K06584.01,0.272253986809,3.90269432619e-06,3.07325785128e-28,0.0,1.25226195343e-151,3.35096403861e-38,0.0,2.98474514494e-51,1.11606390272e-22,6.35558345604e-07,0.0,989.148202023,0.000362627339655,5.63634270703e-26,0.0,8.82275467187e-150,4.76655730654e-34,0.0,1.68212313053e-46,0.0,4.94278264521e-05,0.371311461786,1.33406016823e-22,0.000908512728462,7.462975278e-146,2.38940225789e-32,0.0,2.96993069083e-45,0.161576841025,0.272323826876
K06585.01,0.0,4.88720552163e-55,2.44057870187e-15,0.0,0.0,9.80387383833e-137,0.0,0.0,0.0,0.0,1.46284727857e-17,,7.39345436523e-53,8.53414214917e-13,0.0,0.0,1.67648686451e-132,0.0,0.0,1.82855909822e-18,0.0,1.10588186346e-48,5.52410927963e-09,0.0,0.0,2.22558433982e-130,0.0,0.0,0.0,0.0
K06586.01,0.0,1.08047235661e-69,9.22612117848e-36,0.0,8.98927018222e-101,7.90565116311e-40,9.88334649239e-139,1.88033872469e-37,1.11606390272e-22,2.30936934114e-43,7.31423639287e-18,3.731487639e+67,1.84817316453e-68,3.08582203675e-34,0.0,5.59273393778e-99,2.40964654874e-35,2.94386257534e-136,1.86479333809e-32,1.82855909822e-18,4.16398373489e-41,2.00613516021e-63,1.71458850468e-29,0.0,1.67215965088e-94,1.4704511512e-33,1.83864954268e-132,3.50786349169e-31,0.0,4.29223221387e-37
K06587.01,0.0,2.0610666062e-10,3.85211125373e-09,2.17981231e-25,0.0,4.99671751311e-81,0.0,3.19193669482e-94,0.0,6.40140826173e-61,2.92569455715e-17,inf,5.48244521659e-08,2.1613496298e-06,7.14280897741e-21,0.0,6.09637222669e-77,0.0,1.95185633828e-89,1.82855909822e-18,4.92413230258e-59,0.000449516542748,0.00823132337139,2.95334085778e-05,0.0,1.0716309212e-74,0.0,6.94119748276e-88,0.00803879482399,1.37247130373e-54
K06588.01,0.028207367044,1.77192292835e-08,7.9599414797e-15,0.0,0.000588028721899,1.35212630902e-05,3.1213067436e-07,1.16489354573e-07,0.0,4.77311917583e-05,2.28569887277e-19,0.145799748514,1.69838541526e-05,1.6550716831e-11,0.0,0.0116564526718,0.0487864917552,2.75939196918e-05,0.00187266934615,0.0,0.183027016828,4.94899663119e-06,1.93956895833e-12,0.0,0.0280998220635,0.00371464803178,9.47718299039e-05,3.77735740485e-05,0.0,0.028207367044
K06589.01,0.000516397779494,8.88599855977e-118,6.05472864656e-10,0.0,1.07408898025e-138,4.27888490277e-16,0.0,1.59154495744e-58,5.5803195136e-23,1.46855202181e-10,2.28569887277e-19,1246866.03672,6.29293136634e-115,7.28639063897e-07,0.0,3.53816189999e-137,7.17292653431e-14,0.0,1.14104401361e-55,1.82855909822e-18,4.97841501966e-07,2.02069504605e-111,0.00136873875973,0.0,2.43880822725e-132,9.77109461626e-10,0.0,3.61611122617e-52,0.00150554530542,0.000333250993014
K06590.01,0.000948038911531,4.99332888295e-10,1.18063342697e-15,0.0,1.70647287712e-56,9.01135117505e-17,2.41213326732e-88,3.47026232817e-16,0.0,1.12787903213e-06,2.28569887277e-19,0.000197430719213,8.34649627089e-08,1.773630752e-13,0.0,9.76148759359e-54,2.19402382495e-13,1.93377437577e-85,4.68850726037e-12,9.14279549109e-19,0.00371955791877,2.52257716543e-05,5.98700407364e-11,0.0,8.72277985659e-52,4.26674427013e-12,1.22739092922e-83,1.6093668534e-11,0.000948038911531,0.000971825315808
K06591.01,0.0,2.86526326113e-65,2.484309914e-34,0.0,0.0,0.0,0.0,0.0,0.0,7.8932070537e-128,2.28569887277e-19,4.20582928735e+138,9.06627817795e-63,4.86859935443e-32,0.0,0.0,0.0,0.0,0.0,1.82855909822e-18,5.91196647757e-124,7.21954753892e-59,6.26485805473e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.99059108859e-121
K06592.01,1.40178457689e-05,3.38879262121e-16,5.06140746784e-09,2.7901597568e-23,1.28873581466e-16,2.06715074976e-09,7.22454268869e-21,2.94653638475e-12,3.487699696e-24,9.05538513814e-06,9.14279549109e-19,1.27732359078e-05,8.78670512283e-14,1.72688127688e-06,0.0,5.33618423803e-14,1.32794118009e-05,1.40607005331e-17,7.55738343902e-08,0.0,0.0081683671699,6.05644520282e-13,9.06033363379e-06,4.34741302386e-06,2.25400483091e-13,3.6493507794e-06,1.27196477484e-17,5.14278793825e-09,4.23739962189e-07,0.0
K06593.01,4.67142614436e-06,1.43281249243e-54,4.32948577257e-22,0.0,3.56297051495e-33,4.99485613184e-15,1.70222662455e-62,1.99638611273e-19,5.5803195136e-23,5.80134084118e-05,1.46284727857e-17,7.63034876151e-05,3.04659547125e-52,4.93621577189e-20,0.0,1.88458391162e-30,6.970804194e-12,1.36217955378e-59,1.87238978611e-15,0.0,0.00201924078142,6.77457839872e-52,2.03669528147e-19,0.0,1.67894082483e-30,2.44419559365e-12,7.97936200491e-60,9.5131668404e-17,4.67142614436e-06,0.0
K06595.01,0.0,1.02859708125e-07,1.51995467769e-05,0.0,8.1704437524e-11,3.75880019273e-07,2.33228203936e-14,1.24114303608e-07,0.0,1.64583109704e-10,1.46284727857e-17,1388976.06171,1.47096290836e-05,0.0030546396405,0.0,5.40192102559e-08,0.000976518191217,1.75573693297e-11,0.00175719892,0.0,3.86270501074e-09,0.00214428282753,0.0186395636573,0.0,1.7038249258e-06,0.0171222694498,4.13954103736e-10,0.00263831398393,0.0,7.71905499397e-06
K06596.01,0.0208454204936,4.68029867162e-09,1.92070904082e-09,0.0,1.19174242183e-05,0.00023584279133,1.88986919006e-05,0.000158113039732,0.0,0.000377123616633,2.28569887277e-19,0.00487916021918,4.32031547331e-06,3.74260845536e-06,0.0,0.000202236522693,0.335266461192,0.000836766926264,0.871322934138,0.0,0.92909753106,3.85907704711e-07,1.46921160358e-07,0.0,0.00097919524781,0.0185359807462,0.00145762973503,0.0124938607146,0.0,0.0207567927302
K06597.01,1.17027782286e-16,1.30367003324e-06,1.65967515447e-08,0.0,0.000993590570719,1.50505223239e-06,0.000327278338897,1.67146110401e-06,0.0,4.27395211329e-06,2.28569887277e-19,1.29310135377,0.00946114862653,0.000322191898976,0.0,0.139936493533,0.0200448524841,0.176521953309,0.0722246495319,0.0,0.123688677287,2.00024998438e-05,2.46859386398e-07,0.0,0.00444847039879,2.27162692555e-05,0.00440832545683,2.46274485528e-05,0.0,6.58280588604e-05
K06599.01,0.0161471795184,1.11949782649e-10,1.8694177537e-14,0.0,8.19062951376e-24,7.21124489869e-07,4.18374093486e-54,8.49663052758e-15,0.0,4.34229841853e-06,2.28569887277e-19,0.0033822288657,4.78166746527e-09,9.73044336643e-13,0.0,9.45640716788e-22,0.00740870581291,2.24602588293e-51,4.78581984269e-10,0.0,0.0622214682494,2.57860803954e-06,4.55235129721e-10,0.0,1.97398236947e-19,0.0161381984524,1.04154968774e-49,1.72658413252e-10,0.0,0.0160585733419
K06600.01,0.0,1.47108490095e-88,2.26436745346e-07,0.0,1.57508235852e-88,2.01726843183e-21,8.95387066392e-132,3.65990781275e-30,0.0,2.28847019773e-161,1.46284727857e-17,inf,1.83749445165e-86,4.66453580695e-05,0.0,2.9330642659e-86,1.53021958472e-17,7.21495324174e-129,1.00371984989e-25,0.0,1.21113635011e-159,2.75153638364e-82,0.234753320027,0.0,3.57258500858e-82,2.68238195046e-15,1.05113213442e-125,5.14426919358e-24,0.234753322069,5.15447011556e-155
K06601.01,0.0006204836823,2.2916515151e-06,1.571588015e-06,2.7901597568e-23,3.91526925426e-07,3.08381077385e-07,1.19315687708e-08,2.24647872607e-08,0.0,3.93841479673e-05,2.92569455715e-17,0.0196344368677,0.000546605687656,0.000587367006224,4.57139774554e-19,5.34598499395e-05,0.0015821574581,8.34580140616e-06,0.000425237188716,0.0,0.00500666222814,0.000532186266473,0.000361478445646,3.25917508309e-07,8.99098931647e-05,7.27300182563e-05,2.71541709503e-06,5.21007570856e-06,0.0,0.000567646212198
K06602.01,0.0,0.0,6.39976076723e-08,0.0,0.0,4.1240627426e-146,1.08759254554e-139,9.07477603029e-07,1.11606390272e-22,0.0,2.28569887277e-19,,0.0,2.41781606707e-06,0.0,0.0,6.81679985444e-143,3.17489320619e-137,0.000183841139453,0.0,0.0,0.0,0.0458545025155,0.0,0.0,2.36024867823e-140,1.03758798207e-133,0.141590960163,0.130897797282,0.0
K06603.01,0.0,3.52344435984e-99,7.47234627123e-10,0.0,0.0,8.98086208457e-158,0.0,2.54612787266e-144,5.5803195136e-23,7.75614383799e-13,2.28569887277e-19,8204804.8201,1.04133214604e-95,2.87412717479e-06,0.0,0.0,4.74341309625e-156,0.0,4.15275734449e-142,1.82855909822e-18,6.01048030221e-09,7.48759958925e-93,0.00158715470343,0.0,0.0,1.91950115717e-151,0.0,5.4427023189e-138,0.0016465452047,1.65139980421e-06
K06605.01,5.62878514621e-05,3.32361600269e-08,1.14051579534e-10,0.0,1.6720194997e-10,2.98910348693e-17,3.68635939045e-14,2.10261691151e-14,0.0,1.44564480039e-05,0.0,0.00203690942361,5.15144596745e-05,4.46427880058e-07,0.0,2.95835008566e-08,1.27410727352e-12,2.46063248418e-11,3.54917497668e-09,0.0,0.00634647758822,5.71677463455e-05,1.96179554766e-07,7.69992784959e-06,2.98840419965e-07,5.21699104423e-14,6.34305079069e-11,3.80502030971e-11,0.0,0.000527046276695
K06606.01,0.0279422520872,5.94264034042e-90,8.45118192574e-14,0.0,3.23173242364e-80,0.000127294585776,1.85483986516e-65,6.79901817796e-10,0.0,0.000207696359568,2.28569887277e-19,0.00596700038163,8.29848409171e-89,2.70641725716e-12,0.0,6.14983743859e-79,0.26466854192,9.5347728854e-64,7.45567375454e-06,0.0,0.735527021937,1.45939714117e-87,1.81505114021e-11,0.0,6.80439151419e-78,0.0279423566364,3.94877050885e-63,1.49621226262e-07,0.0,0.0279334526648
K06607.01,0.000170757705211,6.61320112099e-08,3.95751564186e-06,2.17981231e-25,1.14756333476e-11,3.21970599072e-08,1.37545992308e-19,1.8273116258e-09,8.71924924e-25,0.000408792259113,1.46284727857e-17,0.00377691037166,7.92167372957e-06,0.000567026484292,7.14280897741e-21,7.49441630872e-09,6.29056612891e-05,1.1566503361e-16,1.99823922492e-05,1.42856179548e-20,0.00884998430633,2.92527127137e-06,0.000172144984695,1.18133634311e-09,5.0223788185e-10,1.41517372314e-06,6.04876194862e-18,7.77935301509e-08,3.08400893499e-09,0.0
K06608.01,0.000471404520791,2.01861035809e-06,5.63774624416e-11,0.0,0.00223877446633,1.07098000776e-05,0.000186514819191,8.13501184866e-06,0.0,1.72896886419e-05,2.28569887277e-19,0.940744386111,0.00659684267914,3.53464323978e-07,0.0,0.123598813371,0.0623152742368,0.0586196781522,0.30102500819,0.0,0.174559763723,2.86107905052e-05,7.76778695684e-10,0.0,0.00184089350286,0.000153375866752,0.00199376806854,0.000109271670111,0.0,0.000398258709886
K06609.01,0.0068321137123,6.24852298132e-08,1.62405664926e-06,0.0,2.27493716885e-06,0.000283470555006,5.08022485313e-10,2.76578801309e-05,0.0,1.8525957765e-05,2.28569887277e-19,0.14320148975,1.8158549128e-06,6.40956888826e-05,0.0,8.08417906229e-05,0.0786249183006,8.78297920159e-08,0.0471024462682,0.0,0.136365521872,1.81133654578e-05,0.000480002129625,0.0,0.000585614154447,0.0064463598686,1.31195486382e-07,0.00634022397081,0.0,0.00680817319273
K06610.01,0.00360067894832,2.00055547842e-07,2.00348696028e-07,0.0,2.03528212623e-09,3.16751585105e-09,1.01953273616e-10,7.54368021002e-11,0.0,1.61413891733e-06,5.85138911429e-17,0.17459795086,5.5065213863e-05,9.55748107215e-05,9.14279549109e-19,1.4434014803e-06,6.10337793539e-05,4.84032680715e-07,9.33509507182e-06,0.0,0.00100642381177,0.00230913644272,0.00245417761741,4.44847039879e-05,2.42260741076e-05,3.82939159659e-05,1.21321347068e-06,8.85970277906e-07,2.86744175568e-06,0.00365756445983
K06611.01,0.0,0.0,0.0,0.0,0.0,1.27390426143e-104,0.0,1.1384192567e-128,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.80490213891e-101,0.0,2.0586416918e-124,1.82855909822e-18,0.0,0.0,0.0,0.0,0.0,2.9682281002e-98,0.0,2.64366249079e-122,0.0,0.0
K06612.01,0.0112249721603,1.69705491301e-08,4.35605795288e-18,0.0,4.65813505839e-05,1.37878569763e-06,2.39141148464e-05,1.71141299646e-07,0.0,2.28300484255e-06,2.28569887277e-19,0.1905226729,4.81169928404e-05,2.08444841436e-14,0.0,0.00536610763134,0.0064389440128,0.0121605920908,0.00539788024238,0.0,0.0374464061471,3.16829509183e-05,8.01014903732e-15,0.0,0.0284097010036,0.00288464921804,0.032872656655,0.00037652689147,0.0,0.0113646430261
K06613.01,0.000587245628715,2.76132966576e-15,7.04016874877e-07,0.0,1.57936859395e-22,4.36861038165e-11,1.96523793776e-28,6.60528946291e-14,3.487699696e-24,2.36643191324e-05,1.46284727857e-17,0.0105915243814,1.08686569485e-12,0.000311239679863,1.42856179548e-20,2.91038103844e-20,2.28249400632e-07,1.89329230568e-25,1.20075957904e-09,5.71424718193e-20,0.00209761769634,2.36968863241e-12,0.000586919709538,9.04310664417e-08,1.31000176421e-19,3.70200321148e-08,1.66660960992e-25,5.81224578895e-11,2.89827534924e-07,0.000674948557711
K06614.01,0.000674948557711,0.00102355589328,0.000140173265798,0.0,0.0196437606719,0.0031044054718,0.00188915030871,0.000425604145761,0.0,0.000115657972776,2.28569887277e-19,6.41665367964,0.983418075445,0.289643458986,0.0,1.29979656528,2.05300890294,0.615432097527,1.34684858507,0.0,0.276327100855,0.0126844787043,0.00167813255999,0.0,0.050137699278,0.0242522942786,0.0166246837898,0.00377835943235,0.0,0.000670966135923
K06615.01,0.00756733477227,1.1362824375e-05,1.12839364684e-05,1.3950798784e-23,1.03836677314e-10,1.68474726097e-08,1.00889598627e-11,1.98092122228e-09,5.449530775e-26,5.67646212198e-06,9.14279549109e-19,0.00976615470786,0.000836647410137,0.00107330020653,0.0,1.24404038877e-08,4.86558538216e-05,5.58036000432e-09,2.48448094288e-05,0.0,0.00788810637747,0.00687911493015,0.00676238780971,5.35827501264e-07,6.40875477591e-08,1.04743284059e-05,6.30259241195e-09,1.23463174897e-06,1.19721899974e-09,0.00740945342114
K06616.01,0.326315639977,8.00968667718e-14,4.05865981712e-17,0.0,1.95832131933e-05,5.43789181345e-24,1.26953184722e-08,3.78864475529e-31,0.0,2.6553091471e-06,1.82855909822e-18,1.61130785398,4.92266213999e-10,9.35804823193e-13,0.0,0.00361517099453,1.65542808369e-19,1.25622892464e-05,6.47161869243e-26,0.0,0.00861536740688,3.32794479288e-09,1.63622200355e-12,0.0,0.326481709613,1.02066501201e-19,0.000390044456156,6.45233373133e-27,0.0,0.326297835999
